# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_4	cds	111273	111779	+	ICBHIB_00520	298.0	3.5e-103	0.964	0.953	0.963	UniRef:UniRef50_D7GCQ5
contig_4	tRNA	112366	112441	-	ICBHIB_00521	75.4	-	-	-	-	-
contig_4	cds	112517	113197	-	ICBHIB_00522	220.0	2.6e-70	0.925	0.829	0.507	UniRef:UniRef50_A0A558A6F0
contig_4	cds	113209	114420	-	ICBHIB_00523	748.0	4.4e-272	1.0	0.834	0.998	UniRef:UniRef50_S3XAB0
contig_4	tRNA	114568	114640	+	ICBHIB_00524	66.8	-	-	-	-	-
contig_4	cds	114714	116216	+	ICBHIB_00525	957.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_A0A0A8R5V9
contig_4	cds	116286	118133	+	ICBHIB_00526	1080.0	0.0	0.971	0.955	0.987	UniRef:UniRef50_A0A2C8B9E2
contig_4	cds	118130	119773	+	ICBHIB_00527	496.0	1.2e-169	0.978	0.971	0.514	UniRef:UniRef50_A0A0A8R237
contig_4	cds	119770	120432	+	ICBHIB_00528	229.0	2.9e-74	0.982	0.960	0.532	UniRef:UniRef50_D7GCR1
contig_4	cds	120649	121149	+	ICBHIB_00529	-	-	-	-	-	-
contig_4	cds	121345	123033	+	ICBHIB_00530	760.0	3.1e-271	0.986	0.822	0.711	UniRef:UniRef50_P9WQK3
contig_4	cds	123205	124200	+	ICBHIB_00531	474.0	1.5e-166	1.027	0.867	0.721	UniRef:UniRef50_E7N8C5
contig_4	cds	124200	124829	+	ICBHIB_00532	187.0	7.5e-58	1.010	0.872	0.540	UniRef:UniRef50_A0A2N5KL44
contig_4	cds	124842	126362	+	ICBHIB_00533	-	-	-	-	-	-
contig_4	cds	126349	127719	-	ICBHIB_00534	512.0	1.2e-177	0.952	0.841	0.565	UniRef:UniRef50_Q8NNU9
contig_4	cds	127776	129812	+	ICBHIB_00535	822.0	5.4e-293	1.004	0.928	0.614	UniRef:UniRef50_D7GCR9
contig_4	cds	129933	132761	-	ICBHIB_00536	927.0	0.0	0.988	0.925	0.524	UniRef:UniRef50_A0A292YTC0
contig_4	cds	132767	133225	-	ICBHIB_00537	136.0	9.0e-40	0.954	0.873	0.503	UniRef:UniRef50_A0A344USV9
contig_4	cds	133402	135291	+	ICBHIB_00538	685.0	2.3e-241	0.984	0.981	0.536	UniRef:UniRef50_S2W2S0
contig_4	cds	135297	136178	+	ICBHIB_00539	523.0	4.7e-188	0.986	0.980	0.886	UniRef:UniRef50_D7GCS3
contig_4	cds	136325	137146	-	ICBHIB_00540	432.0	1.6e-152	0.974	0.884	0.823	UniRef:UniRef50_D7GCS4
contig_4	cds	137276	138733	-	ICBHIB_00541	593.0	2.8e-208	0.992	0.835	0.617	UniRef:UniRef50_A0A022L0H5
contig_4	cds	138946	141549	-	ICBHIB_00542	868.0	4.3e-304	1.013	0.882	0.524	UniRef:UniRef50_A0A5Q2F6S2
contig_4	cds	141892	142506	+	ICBHIB_00543	305.0	2.0e-104	0.975	0.836	0.724	UniRef:UniRef50_A0A7V6SIG8
contig_4	cds	142730	143524	+	ICBHIB_00544	518.0	4.5e-187	1.0	1.0	1.0	UniRef:UniRef50_D7GCS8
contig_4	cds	143601	145895	+	ICBHIB_00545	714.0	3.8e-248	0.916	0.868	0.559	UniRef:UniRef50_Q8NR20
contig_4	cds	145963	146529	-	ICBHIB_00546	226.0	2.5e-74	1.0	0.974	0.601	UniRef:UniRef50_D7GCT0
contig_4	cds	146608	147480	+	ICBHIB_00547	471.0	1.6e-166	1.0	0.806	1.0	UniRef:UniRef50_A0A657ITH0
contig_4	cds	147547	147711	+	ICBHIB_00548	-	-	-	-	-	-
contig_4	cds	147949	148533	+	ICBHIB_00549	250.0	3.5e-83	1.010	0.867	0.633	UniRef:UniRef50_A0A7G2D3F9
contig_4	cds	148530	150083	-	ICBHIB_00550	1040.0	0.0	1.0	0.989	1.0	UniRef:UniRef50_D7GCT4
contig_4	cds	150318	150509	-	ICBHIB_00551	-	-	-	-	-	-
contig_4	ncRNA-region	150561	150627	+	-	65.1	2.0e-10	-	-	-	RFAM:RF01763
contig_4	cds	150637	150951	+	ICBHIB_00552	115.0	1.4e-32	0.990	0.824	0.553	UniRef:UniRef50_A0A0B6TQT7
contig_4	tRNA	151151	151223	-	ICBHIB_00553	80.7	-	-	-	-	-
contig_4	tRNA	151483	151556	+	ICBHIB_00554	83.1	-	-	-	-	-
contig_4	cds	151687	153270	+	ICBHIB_00555	535.0	8.9e-185	0.875	0.805	0.579	UniRef:UniRef50_Q6A7E7
contig_4	cds	153495	154688	+	ICBHIB_00556	729.0	2.0e-266	1.0	1.0	1.0	UniRef:UniRef50_S3XA84
contig_4	cds	154921	156153	+	ICBHIB_00557	378.0	7.0e-127	0.878	0.828	0.528	UniRef:UniRef50_S2VWT7
contig_4	cds	156240	156875	+	ICBHIB_00558	241.0	1.6e-79	0.938	0.908	0.606	UniRef:UniRef50_A0A080N277
contig_4	cds	156899	157588	+	ICBHIB_00559	312.0	9.3e-107	0.908	0.842	0.784	UniRef:UniRef50_Q6A7F0
contig_4	cds	157710	158987	+	ICBHIB_00560	585.0	1.4e-207	0.984	0.874	0.713	UniRef:UniRef50_Q2FXQ7
contig_4	cds	159099	159443	-	ICBHIB_00561	228.0	1.6e-77	1.0	1.0	0.991	UniRef:UniRef50_A0A375I2Y1
contig_4	cds	159532	160974	+	ICBHIB_00562	575.0	2.3e-201	1.146	0.987	0.565	UniRef:UniRef50_P23669
contig_4	cds	161053	162174	+	ICBHIB_00563	441.0	1.0e-152	1.008	0.924	0.628	UniRef:UniRef50_A0A969H9R7
contig_5	cds	1	1224	+	ICBHIB_00564	453.0	1.2e-156	1.002	0.965	0.581	UniRef:UniRef50_D7GCM2
contig_5	cds	1340	1588	-	ICBHIB_00565	-	-	-	-	-	-
contig_5	cds	1585	2892	-	ICBHIB_00566	659.0	4.0e-237	0.995	0.993	0.727	UniRef:UniRef50_A0A498QIU8
contig_5	cds	2990	3259	-	ICBHIB_00567	-	-	-	-	-	-
contig_5	cds	3430	5571	-	ICBHIB_00568	848.0	1.2e-302	0.989	0.978	0.589	UniRef:UniRef50_A0A0G3H8J7
contig_5	cds	5568	5735	-	ICBHIB_00569	-	-	-	-	-	-
contig_5	cds	5732	6025	-	ICBHIB_00570	105.0	3.0e-29	0.845	0.965	0.573	UniRef:UniRef50_A0A399PDX5
contig_5	cds	6152	7507	+	ICBHIB_00571	492.0	9.2e-170	0.956	0.809	0.606	UniRef:UniRef50_C5CA91
contig_5	cds	7589	8674	+	ICBHIB_00572	399.0	1.6e-136	1.078	0.980	0.568	UniRef:UniRef50_A0QRD3
contig_5	cds	8747	9979	+	ICBHIB_00573	352.0	7.0e-117	0.980	0.966	0.530	UniRef:UniRef50_A0A239WGY7
contig_6	cds	1	2133	+	ICBHIB_00574	947.0	0.0	0.956	0.874	0.669	UniRef:UniRef50_G8TEN0
contig_6	cds	2203	2631	+	ICBHIB_00575	-	-	-	-	-	-
contig_6	cds	3278	4624	+	ICBHIB_00576	669.0	5.2e-241	0.967	0.993	0.746	UniRef:UniRef50_A0A498QIU8
contig_6	cds	4624	5265	+	ICBHIB_00577	-	-	-	-	-	-
contig_6	cds	5405	6130	+	ICBHIB_00578	506.0	2.8e-183	1.0	1.0	0.996	UniRef:UniRef50_K9EEQ8
contig_6	cds	6120	7412	+	ICBHIB_00579	594.0	2.1e-211	0.998	0.949	0.688	UniRef:UniRef50_K9ED32
contig_6	cds	7451	8281	-	ICBHIB_00580	527.0	1.7e-190	1.0	1.0	1.0	UniRef:UniRef50_D7GGU0
contig_6	cds	8429	10147	+	ICBHIB_00581	478.0	1.4e-161	0.988	0.969	0.513	UniRef:UniRef50_A0A917IXS4
contig_6	cds	10222	10974	+	ICBHIB_00582	251.0	3.0e-81	1.036	0.838	0.514	UniRef:UniRef50_A0R756
contig_6	cds	11136	11966	+	ICBHIB_00583	337.0	9.1e-115	0.946	0.842	0.651	UniRef:UniRef50_A0A344UVN6
contig_6	cds	12171	12854	-	ICBHIB_00584	204.0	9.3e-64	0.996	0.816	0.513	UniRef:UniRef50_S3YIX4
contig_6	cds	13239	14585	-	ICBHIB_00585	669.0	5.2e-241	0.967	0.993	0.746	UniRef:UniRef50_A0A498QIU8
contig_6	cds	14634	14825	-	ICBHIB_00586	-	-	-	-	-	-
contig_6	cds	15008	15355	-	ICBHIB_00587	-	-	-	-	-	-
contig_6	cds	16282	16761	+	ICBHIB_00588	276.0	1.3e-94	1.0	0.874	0.975	UniRef:UniRef50_K6XAT2
contig_6	cds	17157	18314	+	ICBHIB_00589	393.0	6.0e-134	1.003	0.985	0.536	UniRef:UniRef50_W7SG04
contig_6	cds	18276	18584	-	ICBHIB_00590	140.0	5.8e-43	1.0	1.0	0.696	UniRef:UniRef50_A0A3D5DTS0
contig_6	cds	18590	18766	-	ICBHIB_00591	-	-	-	-	-	-
contig_6	cds	19055	19339	+	ICBHIB_00592	114.0	1.7e-32	0.968	0.835	0.670	UniRef:UniRef50_A0A418Q6W1
contig_6	cds	19413	19580	+	ICBHIB_00593	-	-	-	-	-	-
contig_6	cds	19707	20132	-	ICBHIB_00594	-	-	-	-	-	-
contig_6	cds	20129	20698	-	ICBHIB_00595	-	-	-	-	-	-
contig_6	cds	20691	21224	-	ICBHIB_00596	-	-	-	-	-	-
contig_6	cds	21275	21622	-	ICBHIB_00597	-	-	-	-	-	-
contig_6	cds	21619	22560	-	ICBHIB_00598	620.0	5.6e-226	1.0	1.0	1.0	UniRef:UniRef50_A0A1Q2CWK8
contig_6	cds	23144	23446	+	ICBHIB_00599	104.0	6.7e-29	0.980	1.010	0.551	UniRef:UniRef50_C1B8A7
contig_6	cds	23450	23713	+	ICBHIB_00600	-	-	-	-	-	-
contig_6	cds	23677	24021	-	ICBHIB_00601	-	-	-	-	-	-
contig_7	cds	1	882	+	ICBHIB_00602	491.0	9.6e-176	1.0	1.0	1.0	UniRef:UniRef50_D7GGY9
contig_7	cds	1095	3209	-	ICBHIB_00603	765.0	1.8e-269	1.101	0.996	0.543	UniRef:UniRef50_J9RQU3
contig_7	cds	3377	4582	+	ICBHIB_00604	821.0	2.1e-302	1.0	1.0	1.0	UniRef:UniRef50_D7GGY7
contig_7	cds	4685	5131	+	ICBHIB_00605	160.0	3.7e-49	0.946	0.870	0.564	UniRef:UniRef50_A0AAD0SLU7
contig_7	cds	5424	6434	+	ICBHIB_00606	401.0	3.2e-138	0.967	0.900	0.606	UniRef:UniRef50_K9AER2
contig_7	cds	6440	7783	+	ICBHIB_00607	496.0	2.7e-172	1.004	0.959	0.624	UniRef:UniRef50_A0A0F4L349
contig_7	cds	7828	8808	+	ICBHIB_00608	665.0	7.5e-243	1.0	0.911	0.997	UniRef:UniRef50_A0A4R6QXZ1
contig_7	cds	9035	10324	+	ICBHIB_00609	508.0	3.3e-177	0.988	0.895	0.587	UniRef:UniRef50_A0A172YB78
contig_7	cds	10343	10702	+	ICBHIB_00610	-	-	-	-	-	-
contig_7	cds	10647	10985	+	ICBHIB_00611	-	-	-	-	-	-
contig_7	cds	11025	12653	-	ICBHIB_00612	985.0	0.0	1.009	1.0	0.985	UniRef:UniRef50_A0A918F966
contig_7	cds	12799	13596	-	ICBHIB_00613	272.0	1.7e-89	0.974	0.866	0.558	UniRef:UniRef50_A0A7W6BE16
contig_7	cds	14088	15110	+	ICBHIB_00614	298.0	3.8e-98	0.971	0.968	0.515	UniRef:UniRef50_D7GGZ6
contig_7	cds	15301	15873	+	ICBHIB_00615	371.0	5.8e-131	0.979	0.838	1.0	UniRef:UniRef50_D7GGZ5
contig_7	cds	16254	17273	+	ICBHIB_00616	637.0	1.2e-231	1.0	1.0	0.982	UniRef:UniRef50_A0A2C7YPG2
contig_7	cds	17409	18320	+	ICBHIB_00617	246.0	2.3e-78	0.865	0.826	0.500	UniRef:UniRef50_A0A0A1D0D3
contig_7	cds	18487	19398	+	ICBHIB_00618	273.0	7.1e-89	0.875	0.826	0.543	UniRef:UniRef50_A0A285VCN3
contig_7	cds	19480	20460	+	ICBHIB_00619	315.0	1.1e-104	0.883	0.840	0.542	UniRef:UniRef50_E6S643
contig_7	cds	20462	21289	+	ICBHIB_00620	355.0	5.0e-122	0.931	0.818	0.711	UniRef:UniRef50_A0A2P9F9Y3
contig_8	cds	1	1671	+	ICBHIB_00621	-	-	-	-	-	-
contig_8	cds	1949	2803	-	ICBHIB_00622	533.0	7.7e-192	1.0	0.899	0.972	UniRef:UniRef50_D7GH72
contig_8	cds	3070	3501	+	ICBHIB_00623	-	-	-	-	-	-
contig_8	cds	3561	4775	-	ICBHIB_00624	800.0	3.1e-294	1.0	1.0	0.995	UniRef:UniRef50_D7GH74
contig_8	cds	5108	5962	-	ICBHIB_00625	422.0	1.8e-148	0.993	0.989	0.702	UniRef:UniRef50_A0A1Q5EAE2
contig_8	cds	6169	7158	-	ICBHIB_00626	375.0	3.5e-128	1.146	1.016	0.830	UniRef:UniRef50_A0A2C7AY63
contig_8	cds	7424	9073	-	ICBHIB_00627	594.0	1.0e-206	1.166	0.995	0.516	UniRef:UniRef50_A0A286EPL5
contig_8	cds	9229	9843	-	ICBHIB_00628	379.0	2.4e-134	1.0	1.0	1.0	UniRef:UniRef50_D7GH78
contig_8	cds	10259	12205	+	ICBHIB_00629	680.0	1.1e-238	1.002	0.985	0.564	UniRef:UniRef50_A0A0M3QA17
contig_8	cds	12305	13306	-	ICBHIB_00630	636.0	1.5e-231	1.0	1.0	1.0	UniRef:UniRef50_A0A0A8QZW5
contig_8	cds	13785	15452	+	ICBHIB_00631	784.0	2.5e-282	0.984	0.935	0.681	UniRef:UniRef50_D7GH81
contig_8	cds	16006	16335	+	ICBHIB_00632	-	-	-	-	-	-
contig_8	cds	16453	17901	-	ICBHIB_00633	506.0	1.4e-174	1.004	0.893	0.531	UniRef:UniRef50_C7R3Q0
contig_8	cds	18006	18800	-	ICBHIB_00634	-	-	-	-	-	-
contig_8	cds	18818	20023	+	ICBHIB_00635	408.0	3.6e-139	0.990	0.966	0.559	UniRef:UniRef50_D7GHB2
contig_8	cds	20404	21711	-	ICBHIB_00636	659.0	4.0e-237	0.995	0.993	0.727	UniRef:UniRef50_A0A498QIU8
contig_8	cds	21834	24320	+	ICBHIB_00637	-	-	-	-	-	-
contig_8	cds	24540	25793	+	ICBHIB_00638	456.0	8.7e-158	0.952	0.978	0.647	UniRef:UniRef50_U2R5G0
contig_8	cds	25885	26511	+	ICBHIB_00639	223.0	6.5e-72	0.957	0.854	0.558	UniRef:UniRef50_C4LK13
contig_8	cds	26893	28101	+	ICBHIB_00640	412.0	1.3e-140	1.095	1.009	0.541	UniRef:UniRef50_A0A177HE35
contig_8	cds	28131	29399	-	ICBHIB_00641	416.0	1.0e-141	1.005	0.981	0.526	UniRef:UniRef50_A0A239NAZ3
contig_8	cds	29507	30661	-	ICBHIB_00642	429.0	8.2e-148	0.995	0.912	0.586	UniRef:UniRef50_A0A383SAP2
contig_8	cds	30658	32448	-	ICBHIB_00643	1095.0	0.0	1.045	1.0	0.957	UniRef:UniRef50_D7GH67
contig_8	cds	32445	34580	-	ICBHIB_00644	793.0	2.4e-280	0.890	0.830	0.652	UniRef:UniRef50_D7GH68
contig_8	cds	34573	34911	-	ICBHIB_00645	-	-	-	-	-	-
contig_8	tRNA	35397	35469	+	ICBHIB_00646	85.0	-	-	-	-	-
contig_9	cds	1	897	+	ICBHIB_00647	-	-	-	-	-	-
contig_9	cds	1054	1650	-	ICBHIB_00648	348.0	6.0e-122	1.030	1.0	0.877	UniRef:UniRef50_D7GH38
contig_9	cds	1665	2447	-	ICBHIB_00649	525.0	4.2e-190	1.0	1.0	1.0	UniRef:UniRef50_D7GH37
contig_9	cds	2585	2788	+	ICBHIB_00650	-	-	-	-	-	-
contig_9	cds	2785	3174	+	ICBHIB_00651	265.0	1.1e-91	1.0	1.0	1.0	UniRef:UniRef50_A0A0B7NTY1
contig_9	cds	3262	4452	+	ICBHIB_00652	444.0	2.3e-153	0.982	0.903	0.594	UniRef:UniRef50_A0A174YPX3
contig_9	cds	4522	5541	+	ICBHIB_00653	438.0	3.0e-153	0.997	0.997	0.648	UniRef:UniRef50_A0A2A9CTY4
contig_9	cds	5616	6296	-	ICBHIB_00654	217.0	5.7e-69	0.942	0.816	0.545	UniRef:UniRef50_A0A924I0U4
contig_9	cds	6293	6940	-	ICBHIB_00655	229.0	5.8e-74	0.995	0.849	0.584	UniRef:UniRef50_A0A7Y9FFP2
contig_9	cds	6937	7827	-	ICBHIB_00656	299.0	4.0e-99	0.959	0.830	0.588	UniRef:UniRef50_Q6NKD5
contig_9	cds	8155	8556	-	ICBHIB_00657	-	-	-	-	-	-
contig_9	cds	9000	9827	+	ICBHIB_00658	259.0	7.0e-84	0.982	0.844	0.522	UniRef:UniRef50_A0A0A1D1Q1
contig_9	cds	10043	11572	+	ICBHIB_00659	899.0	0.0	0.957	0.929	0.977	UniRef:UniRef50_UPI000541CF19
contig_9	cds	11639	12937	-	ICBHIB_00660	799.0	8.0e-293	1.0	1.0	1.0	UniRef:UniRef50_A0A2C7ZMF3
contig_9	cds	13220	14119	+	ICBHIB_00661	555.0	7.7e-201	1.0	1.0	1.0	UniRef:UniRef50_A0A0B7NYC8
contig_9	cds	14168	15565	-	ICBHIB_00662	640.0	3.2e-227	0.998	0.800	0.713	UniRef:UniRef50_G6C2G0
contig_9	cds	15758	17098	-	ICBHIB_00663	570.0	1.7e-201	0.960	0.920	0.621	UniRef:UniRef50_A0A849HL81
contig_9	cds	17582	18400	+	ICBHIB_00664	-	-	-	-	-	-
contig_9	cds	18427	19470	+	ICBHIB_00665	-	-	-	-	-	-
contig_9	cds	19602	21578	+	ICBHIB_00666	1018.0	0.0	0.888	0.898	0.959	UniRef:UniRef50_D7GH85
contig_9	cds	21797	23104	+	ICBHIB_00667	659.0	4.0e-237	0.995	0.993	0.727	UniRef:UniRef50_A0A498QIU8
contig_9	cds	23076	24878	-	ICBHIB_00668	-	-	-	-	-	-
contig_9	cds	25124	25855	-	ICBHIB_00669	468.0	4.1e-168	1.0	1.0	1.0	UniRef:UniRef50_D7GH56
contig_9	cds	25999	26388	+	ICBHIB_00670	161.0	2.7e-50	1.039	1.0	0.619	UniRef:UniRef50_A0A1H9TPG2
contig_9	cds	26631	27311	+	ICBHIB_00671	254.0	1.3e-83	0.978	0.804	0.552	UniRef:UniRef50_A0A5P9QDH9
contig_9	cds	27902	28261	+	ICBHIB_00672	-	-	-	-	-	-
contig_9	cds	28333	28629	-	ICBHIB_00673	-	-	-	-	-	-
contig_9	cds	29475	29762	+	ICBHIB_00674	130.0	8.6e-39	0.989	0.810	0.649	UniRef:UniRef50_Q6A5M9
contig_9	cds	29943	30509	+	ICBHIB_00675	229.0	3.3e-75	1.059	0.917	0.683	UniRef:UniRef50_A0A0F2C1D9
contig_9	cds	30611	30850	+	ICBHIB_00676	87.8	8.6e-23	0.873	0.885	0.623	UniRef:UniRef50_A0A933PIB0
contig_9	cds	30862	31314	+	ICBHIB_00677	-	-	-	-	-	-
contig_9	cds	31443	32984	-	ICBHIB_00678	604.0	3.9e-213	0.940	0.934	0.670	UniRef:UniRef50_A0A0R1K5N5
contig_9	cds	33264	34697	-	ICBHIB_00679	516.0	2.5e-179	0.992	0.959	0.584	UniRef:UniRef50_A1R8S3
contig_9	cds	34730	35710	-	ICBHIB_00680	270.0	5.3e-88	0.816	0.908	0.534	UniRef:UniRef50_A0A2H5Z6T7
contig_9	cds	35707	36702	-	ICBHIB_00681	-	-	-	-	-	-
contig_9	cds	36927	37559	-	ICBHIB_00682	-	-	-	-	-	-
contig_10	cds	1	2223	+	ICBHIB_00683	955.0	0.0	0.970	0.966	0.695	UniRef:UniRef50_Q6A7P6
contig_10	cds	2429	3169	+	ICBHIB_00684	273.0	5.2e-90	1.0	0.809	0.593	UniRef:UniRef50_P9WP23
contig_10	cds	3175	3900	+	ICBHIB_00685	444.0	1.4e-158	1.0	1.0	1.0	UniRef:UniRef50_A0A2C7Z9N9
contig_10	cds	3928	4416	-	ICBHIB_00686	-	-	-	-	-	-
contig_10	cds	4504	6255	+	ICBHIB_00687	782.0	8.3e-281	0.950	0.919	0.693	UniRef:UniRef50_A0A1J4N471
contig_10	cds	6390	6575	+	ICBHIB_00688	69.7	4.2e-16	1.0	0.953	0.557	UniRef:UniRef50_A0A349HZS7
contig_10	cds	6706	8985	+	ICBHIB_00689	904.0	0.0	1.003	0.945	0.624	UniRef:UniRef50_D7GEI9
contig_10	cds	9075	9497	-	ICBHIB_00690	243.0	5.1e-82	0.993	0.869	0.770	UniRef:UniRef50_S3WNI1
contig_10	cds	9573	10172	+	ICBHIB_00691	184.0	5.6e-57	0.955	0.876	0.547	UniRef:UniRef50_A0A516PYR1
contig_10	cds	10165	10650	+	ICBHIB_00692	181.0	3.1e-57	0.969	0.886	0.596	UniRef:UniRef50_Q6A7Q4
contig_10	cds	10813	11298	+	ICBHIB_00693	171.0	2.7e-53	0.969	0.951	0.564	UniRef:UniRef50_A0A7Y9JB07
contig_10	cds	11449	11661	+	ICBHIB_00694	150.0	9.2e-48	1.0	1.0	1.0	UniRef:UniRef50_C5C3G5
contig_10	cds	11648	12370	+	ICBHIB_00695	254.0	1.8e-83	0.988	0.915	0.578	UniRef:UniRef50_A0A3S4YR79
contig_10	cds	12394	13275	+	ICBHIB_00696	240.0	1.3e-76	0.887	0.861	0.515	UniRef:UniRef50_A0A3N4D899
contig_10	cds	13287	13901	+	ICBHIB_00697	264.0	1.8e-88	0.971	0.917	0.662	UniRef:UniRef50_A0A7I9UWQ6
contig_10	cds	13939	17319	+	ICBHIB_00698	-	-	-	-	-	-
contig_10	cds	17316	17483	+	ICBHIB_00699	-	-	-	-	-	-
contig_10	cds	17565	17762	+	ICBHIB_00700	-	-	-	-	-	-
contig_10	cds	17854	19008	+	ICBHIB_00701	-	-	-	-	-	-
contig_10	cds	19135	20706	+	ICBHIB_00702	457.0	2.4e-155	0.832	0.851	0.563	UniRef:UniRef50_A0A931WTU0
contig_10	cds	20771	21829	+	ICBHIB_00703	369.0	1.2e-124	0.972	0.812	0.564	UniRef:UniRef50_A0A1R4JE92
contig_10	cds	22007	22498	+	ICBHIB_00704	305.0	4.1e-106	1.0	1.0	1.0	UniRef:UniRef50_F5XRG6
contig_10	cds	22501	22755	+	ICBHIB_00705	103.0	7.0e-29	1.0	1.0	0.643	UniRef:UniRef50_O33015
contig_10	cds	22764	23315	+	ICBHIB_00706	205.0	7.4e-66	0.962	0.850	0.636	UniRef:UniRef50_A0A1H1QB06
contig_10	cds	23381	24106	+	ICBHIB_00707	303.0	4.2e-102	1.071	0.884	0.597	UniRef:UniRef50_Q820Y0
contig_10	cds	24114	24812	-	ICBHIB_00708	258.0	1.4e-85	0.931	0.908	0.569	UniRef:UniRef50_D7GEH1
contig_10	cds	24910	25671	+	ICBHIB_00709	250.0	1.1e-81	0.996	0.958	0.571	UniRef:UniRef50_D7GEH0
contig_10	cds	25795	26964	-	ICBHIB_00710	699.0	3.0e-254	1.023	0.983	0.970	UniRef:UniRef50_D7GEL7
contig_10	cds	27258	28235	+	ICBHIB_00711	-	-	-	-	-	-
contig_10	cds	28274	29086	+	ICBHIB_00712	246.0	3.8e-79	0.989	0.870	0.521	UniRef:UniRef50_A0QVB9
contig_10	cds	29259	29972	+	ICBHIB_00713	300.0	3.2e-101	0.966	0.806	0.677	UniRef:UniRef50_G7CKN0
contig_10	cds	30045	30602	+	ICBHIB_00714	192.0	6.9e-61	0.995	0.963	0.549	UniRef:UniRef50_A5CQS7
contig_10	cds	30611	31456	+	ICBHIB_00715	367.0	9.3e-127	0.996	0.949	0.639	UniRef:UniRef50_U2SJX3
contig_10	cds	31453	32589	+	ICBHIB_00716	415.0	2.5e-142	0.955	0.887	0.565	UniRef:UniRef50_A6W7W9
contig_10	cds	32735	33853	+	ICBHIB_00717	374.0	2.2e-126	0.962	0.882	0.581	UniRef:UniRef50_Q8FP80
contig_10	cds	33926	35092	+	ICBHIB_00718	504.0	9.6e-178	0.936	0.924	0.722	UniRef:UniRef50_A0A1G8B9E4
contig_10	cds	35232	36074	+	ICBHIB_00719	320.0	2.9e-108	0.993	0.946	0.568	UniRef:UniRef50_S3WT36
contig_10	cds	36159	37979	+	ICBHIB_00720	744.0	8.4e-266	0.972	1.005	0.643	UniRef:UniRef50_Q9KYR6
contig_10	cds	38038	39024	-	ICBHIB_00721	615.0	1.2e-223	1.0	1.0	0.985	UniRef:UniRef50_D7GEK6
contig_10	cds	39294	39767	+	ICBHIB_00722	-	-	-	-	-	-
contig_10	cds	39769	40827	+	ICBHIB_00723	412.0	1.6e-141	0.974	0.821	0.638	UniRef:UniRef50_P9WIV3
contig_10	cds	40974	41171	+	ICBHIB_00724	-	-	-	-	-	-
contig_10	cds	41367	44297	+	ICBHIB_00725	740.0	5.8e-253	1.042	1.064	0.543	UniRef:UniRef50_A0A7K1D7L7
contig_10	cds	44297	44737	+	ICBHIB_00726	154.0	5.0e-47	1.014	0.974	0.574	UniRef:UniRef50_S3WT29
contig_10	cds	44734	45630	+	ICBHIB_00727	276.0	6.7e-90	1.003	0.852	0.538	UniRef:UniRef50_A0A0U5BHG3
contig_10	cds	45875	46666	+	ICBHIB_00728	264.0	1.8e-86	0.973	0.886	0.535	UniRef:UniRef50_A0A024H202
contig_10	cds	46724	48250	+	ICBHIB_00729	759.0	2.2e-273	1.0	0.868	0.738	UniRef:UniRef50_C5C1C4
contig_10	cds	48576	49553	+	ICBHIB_00730	288.0	6.0e-94	0.951	0.868	0.521	UniRef:UniRef50_A0A7Z0IM09
contig_10	cds	49657	49920	+	ICBHIB_00731	97.4	2.7e-26	0.943	0.891	0.573	UniRef:UniRef50_A0A2D5A733
contig_10	ncRNA-region	50139	50195	+	-	55.5	1.9e-08	-	-	-	RFAM:RF01688
contig_11	cds	1	1710	+	ICBHIB_00732	969.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A0B7NZ23
contig_11	cds	2365	3801	-	ICBHIB_00733	722.0	2.0e-260	0.998	0.966	0.746	UniRef:UniRef50_K6V5S5
contig_11	cds	3963	4970	-	ICBHIB_00734	295.0	2.0e-96	1.009	0.878	0.515	UniRef:UniRef50_A0A2Z3YQT9
contig_11	tRNA	4994	5079	+	ICBHIB_00735	78.6	-	-	-	-	-
contig_11	cds	5184	5621	+	ICBHIB_00736	-	-	-	-	-	-
contig_11	cds	5997	8594	-	ICBHIB_00737	1372.0	0.0	1.010	1.0	0.977	UniRef:UniRef50_D7GHU5
contig_11	tRNA	8834	8926	+	ICBHIB_00738	76.4	-	-	-	-	-
contig_11	tRNA	9110	9185	+	ICBHIB_00739	78.9	-	-	-	-	-
contig_11	cds	9381	10685	-	ICBHIB_00740	-	-	-	-	-	-
contig_11	cds	10935	12329	+	ICBHIB_00741	552.0	8.6e-193	1.009	0.836	0.611	UniRef:UniRef50_S3X4W2
contig_11	cds	12326	13045	+	ICBHIB_00742	275.0	2.8e-91	0.996	0.862	0.584	UniRef:UniRef50_A0A087CIY7
contig_11	cds	13042	14331	+	ICBHIB_00743	781.0	9.2e-286	1.0	1.0	0.995	UniRef:UniRef50_A0A2C8BGB7
contig_11	cds	14393	15040	-	ICBHIB_00744	388.0	2.5e-137	1.0	1.0	0.967	UniRef:UniRef50_D7GHT8
contig_11	cds	15373	15870	+	ICBHIB_00745	191.0	1.2e-60	0.994	0.828	0.585	UniRef:UniRef50_A0A1L9B3A7
