# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	655831	656196	-	OEJLDF_00650	218.0	3.1e-73	0.992	0.945	0.992	UniRef:UniRef50_A0A2C7ZK73
contig_1	cds	656728	657810	-	OEJLDF_00651	389.0	5.9e-132	1.0	0.814	0.586	UniRef:UniRef50_O88018
contig_1	cds	658009	658668	-	OEJLDF_00652	-	-	-	-	-	-
contig_1	cds	658789	659136	-	OEJLDF_00653	-	-	-	-	-	-
contig_1	cds	659242	660831	-	OEJLDF_00654	1042.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_U2RW54
contig_1	cds	661022	661990	+	OEJLDF_00655	334.0	5.4e-112	0.963	0.847	0.561	UniRef:UniRef50_A0A077MGX6
contig_1	cds	662019	662483	+	OEJLDF_00656	246.0	9.8e-83	0.948	0.820	0.781	UniRef:UniRef50_A0A344US08
contig_1	cds	662509	662907	-	OEJLDF_00657	264.0	4.1e-91	1.0	1.0	1.0	UniRef:UniRef50_A0A2C8B5S5
contig_1	cds	663069	664355	-	OEJLDF_00658	456.0	1.5e-157	0.963	0.956	0.587	UniRef:UniRef50_S2W271
contig_1	cds	664680	664934	-	OEJLDF_00659	174.0	6.0e-57	1.0	1.0	1.0	UniRef:UniRef50_A0A0A8P403
contig_1	cds	665330	665995	+	OEJLDF_00660	-	-	-	-	-	-
contig_1	cds	666012	666257	-	OEJLDF_00661	-	-	-	-	-	-
contig_1	cds	666268	667782	-	OEJLDF_00662	-	-	-	-	-	-
contig_1	cds	667909	668556	-	OEJLDF_00663	251.0	1.2e-82	1.0	0.863	0.609	UniRef:UniRef50_B0RCZ0
contig_1	cds	668792	669517	+	OEJLDF_00664	-	-	-	-	-	-
contig_1	cds	669480	671285	+	OEJLDF_00665	588.0	4.2e-204	0.935	0.921	0.593	UniRef:UniRef50_A0A1H9TAP7
contig_1	cds	671369	672568	-	OEJLDF_00666	414.0	1.5e-141	0.952	0.911	0.553	UniRef:UniRef50_D7GIX2
contig_1	cds	673087	673338	+	OEJLDF_00667	-	-	-	-	-	-
contig_1	cds	673335	674243	+	OEJLDF_00668	-	-	-	-	-	-
contig_1	cds	674300	674665	+	OEJLDF_00669	142.0	3.5e-43	1.083	1.008	0.542	UniRef:UniRef50_P9WIW7
contig_1	cds	674684	675241	+	OEJLDF_00670	243.0	1.0e-80	0.995	0.848	0.630	UniRef:UniRef50_C5C0S6
contig_1	cds	675238	676005	+	OEJLDF_00671	295.0	1.3e-99	0.843	0.943	0.637	UniRef:UniRef50_A0LRI3
contig_1	cds	676002	677375	+	OEJLDF_00672	512.0	2.1e-177	0.961	0.825	0.551	UniRef:UniRef50_A1SE30
contig_1	cds	677431	678162	+	OEJLDF_00673	375.0	3.7e-131	0.996	0.903	0.715	UniRef:UniRef50_A0A6L6F0X2
contig_1	cds	678159	679499	+	OEJLDF_00674	545.0	3.1e-191	0.991	0.919	0.593	UniRef:UniRef50_J0X7Q7
contig_1	cds	679496	681907	+	OEJLDF_00675	697.0	1.4e-240	0.974	0.943	0.508	UniRef:UniRef50_H6RPJ3
contig_1	cds	681904	683274	+	OEJLDF_00676	538.0	9.4e-189	0.945	0.929	0.615	UniRef:UniRef50_Q6A6G5
contig_1	cds	683275	683847	+	OEJLDF_00677	233.0	2.7e-76	0.968	0.825	0.636	UniRef:UniRef50_A0A346Y418
contig_1	cds	683844	684713	+	OEJLDF_00678	350.0	1.7e-119	0.948	0.873	0.668	UniRef:UniRef50_D7GIY4
contig_1	cds	684710	685009	+	OEJLDF_00679	110.0	4.6e-31	0.990	0.817	0.633	UniRef:UniRef50_P9WIX3
contig_1	cds	685020	686927	+	OEJLDF_00680	678.0	4.0e-238	1.041	1.003	0.569	UniRef:UniRef50_A0A1R4J2Y4
contig_1	cds	686942	688483	+	OEJLDF_00681	510.0	6.2e-176	1.010	0.996	0.525	UniRef:UniRef50_A0A2W5KAB3
contig_1	cds	688487	689419	+	OEJLDF_00682	-	-	-	-	-	-
contig_1	cds	689386	690042	+	OEJLDF_00683	-	-	-	-	-	-
contig_1	cds	690056	691033	+	OEJLDF_00684	347.0	3.8e-117	0.991	0.887	0.599	UniRef:UniRef50_A0A1R3UU83
contig_1	cds	691163	691618	-	OEJLDF_00685	-	-	-	-	-	-
contig_1	cds	691671	692891	-	OEJLDF_00686	569.0	1.8e-202	0.953	0.908	0.897	UniRef:UniRef50_D7GIZ1
contig_1	cds	692888	694951	-	OEJLDF_00687	704.0	2.8e-247	0.860	0.895	0.587	UniRef:UniRef50_G4CVH9
contig_1	cds	695081	696160	-	OEJLDF_00688	419.0	6.3e-145	1.008	0.992	0.591	UniRef:UniRef50_A0A7W4Z0D8
contig_1	cds	696157	698046	-	OEJLDF_00689	746.0	1.3e-264	1.005	0.946	0.606	UniRef:UniRef50_A0A0P7WJ38
contig_1	cds	698218	699807	+	OEJLDF_00690	687.0	1.3e-244	0.987	0.922	0.674	UniRef:UniRef50_S2WM30
contig_1	cds	699974	700360	+	OEJLDF_00691	-	-	-	-	-	-
contig_1	cds	700419	701393	-	OEJLDF_00692	331.0	4.2e-111	1.012	0.932	0.530	UniRef:UniRef50_A0A938YFX0
contig_1	cds	701439	701933	+	OEJLDF_00693	-	-	-	-	-	-
contig_1	tRNA	702031	702113	+	OEJLDF_00694	64.1	-	-	-	-	-
contig_1	cds	702457	703020	+	OEJLDF_00695	259.0	1.5e-86	1.0	0.806	0.615	UniRef:UniRef50_K0J4Q8
contig_1	cds	703410	704900	+	OEJLDF_00696	512.0	2.3e-176	0.940	0.831	0.586	UniRef:UniRef50_W6JT24
contig_1	tRNA	704945	705017	+	OEJLDF_00697	69.6	-	-	-	-	-
contig_1	tRNA	705096	705168	+	OEJLDF_00698	67.5	-	-	-	-	-
contig_1	cds	705299	705469	+	OEJLDF_00699	98.6	1.4e-27	1.0	0.824	0.821	UniRef:UniRef50_A0QS39
contig_1	cds	705617	706051	+	OEJLDF_00700	149.0	4.6e-45	0.958	0.896	0.587	UniRef:UniRef50_Q6A6J6
contig_1	cds	706048	706479	+	OEJLDF_00701	161.0	8.7e-50	0.944	0.877	0.570	UniRef:UniRef50_S2W1U3
contig_1	cds	706770	707681	+	OEJLDF_00702	330.0	9.9e-111	1.036	0.849	0.561	UniRef:UniRef50_A0A4Q4BYC7
contig_1	cds	707703	709046	+	OEJLDF_00703	800.0	7.4e-292	0.969	0.877	0.958	UniRef:UniRef50_D7GJ05
contig_1	tRNA	709377	709449	+	OEJLDF_00704	75.9	-	-	-	-	-
contig_1	cds	709619	710206	+	OEJLDF_00705	165.0	6.9e-50	1.026	0.957	0.530	UniRef:UniRef50_D7GJ06
contig_1	cds	710226	711113	+	OEJLDF_00706	-	-	-	-	-	-
contig_1	cds	711223	711651	+	OEJLDF_00707	160.0	1.9e-49	0.965	0.811	0.555	UniRef:UniRef50_P62432
contig_1	cds	711773	712483	+	OEJLDF_00708	263.0	7.0e-87	0.941	0.825	0.568	UniRef:UniRef50_Q8F0R9
contig_1	cds	712650	713522	+	OEJLDF_00709	355.0	6.5e-122	0.917	0.875	0.639	UniRef:UniRef50_Q6A9W7
contig_1	cds	713519	714469	+	OEJLDF_00710	410.0	1.1e-142	0.975	0.966	0.623	UniRef:UniRef50_O32962
contig_1	cds	714838	715485	+	OEJLDF_00711	176.0	2.9e-54	0.800	0.983	0.558	UniRef:UniRef50_Q8NT29
contig_1	cds	715502	715897	+	OEJLDF_00712	119.0	1.1e-33	1.008	0.904	0.644	UniRef:UniRef50_A1A033
contig_1	cds	716168	716794	+	OEJLDF_00713	-	-	-	-	-	-
contig_1	cds	717120	718547	+	OEJLDF_00714	-	-	-	-	-	-
contig_1	cds	718505	720439	+	OEJLDF_00715	895.0	0.0	0.952	0.914	0.719	UniRef:UniRef50_W8JE44
contig_1	cds	720421	720594	+	OEJLDF_00716	-	-	-	-	-	-
contig_1	cds	720696	724499	+	OEJLDF_00717	1665.0	0.0	0.998	0.923	0.681	UniRef:UniRef50_P9WGY7
contig_1	cds	724457	724585	+	OEJLDF_00718	-	-	-	-	-	-
contig_1	cds	725045	725416	+	OEJLDF_00719	160.0	4.3e-50	1.016	1.016	0.704	UniRef:UniRef50_A0A962M7M0
contig_1	cds	725416	725886	+	OEJLDF_00720	230.0	1.5e-76	0.955	0.871	0.785	UniRef:UniRef50_P9WH29
contig_1	cds	726057	728156	+	OEJLDF_00721	900.0	0.0	1.004	1.0	0.641	UniRef:UniRef50_A6W5T4
contig_1	cds	728391	729581	+	OEJLDF_00722	605.0	5.5e-216	1.0	0.813	0.750	UniRef:UniRef50_Q53871
contig_1	cds	729775	730752	-	OEJLDF_00723	-	-	-	-	-	-
contig_1	cds	730752	731204	-	OEJLDF_00724	-	-	-	-	-	-
contig_1	cds	731246	731935	+	OEJLDF_00725	458.0	1.3e-164	1.0	1.0	1.0	UniRef:UniRef50_D7GJ24
contig_1	cds	732161	733555	+	OEJLDF_00726	557.0	1.2e-194	1.032	0.858	0.599	UniRef:UniRef50_A0LSS7
contig_1	cds	733552	733776	-	OEJLDF_00727	-	-	-	-	-	-
contig_1	cds	733734	734417	-	OEJLDF_00728	-	-	-	-	-	-
contig_1	cds	734384	734545	-	OEJLDF_00729	-	-	-	-	-	-
contig_1	cds	734695	735567	+	OEJLDF_00730	578.0	6.9e-210	1.0	0.980	0.993	UniRef:UniRef50_D7GJ27
contig_1	cds	736002	736313	+	OEJLDF_00731	133.0	6.1e-40	0.961	0.811	0.606	UniRef:UniRef50_Q2LQA2
contig_1	cds	736325	736678	+	OEJLDF_00732	-	-	-	-	-	-
contig_1	cds	736675	736983	+	OEJLDF_00733	-	-	-	-	-	-
contig_1	cds	736980	737681	+	OEJLDF_00734	247.0	2.5e-81	0.948	0.978	0.575	UniRef:UniRef50_D7B8J7
contig_1	cds	737678	737989	+	OEJLDF_00735	139.0	2.7e-42	0.942	0.829	0.711	UniRef:UniRef50_C4LL50
contig_1	cds	738028	738828	+	OEJLDF_00736	332.0	2.7e-114	0.831	1.0	0.733	UniRef:UniRef50_A0A7W1B1Y2
contig_1	cds	738881	739162	+	OEJLDF_00737	120.0	3.9e-35	1.022	1.0	0.621	UniRef:UniRef50_Q5SHP2
contig_1	cds	739188	739673	+	OEJLDF_00738	286.0	5.1e-99	1.0	1.0	0.994	UniRef:UniRef50_A0A542ZSF3
contig_1	cds	739676	740494	+	OEJLDF_00739	-	-	-	-	-	-
contig_1	cds	740500	740826	+	OEJLDF_00740	-	-	-	-	-	-
contig_1	cds	740920	741168	+	OEJLDF_00741	103.0	8.5e-29	0.927	0.938	0.711	UniRef:UniRef50_A0A542ZSE3
contig_1	cds	741165	741440	+	OEJLDF_00742	92.4	4.7e-24	0.978	0.824	0.551	UniRef:UniRef50_Q5WLQ3
contig_1	cds	741571	741942	+	OEJLDF_00743	140.0	3.8e-42	1.016	1.0	0.592	UniRef:UniRef50_S4XG74
contig_1	cds	741944	742315	+	OEJLDF_00744	134.0	1.7e-39	1.0	0.866	0.585	UniRef:UniRef50_D7GJ40
contig_1	cds	742315	742977	+	OEJLDF_00745	285.0	4.9e-97	0.827	0.933	0.769	UniRef:UniRef50_Q5SHQ0
contig_1	cds	742986	743171	+	OEJLDF_00746	-	-	-	-	-	-
contig_1	cds	743331	743738	+	OEJLDF_00747	199.0	7.9e-65	1.0	0.877	0.748	UniRef:UniRef50_Q8G404
contig_1	cds	743769	744311	+	OEJLDF_00748	203.0	4.5e-65	0.983	0.876	0.582	UniRef:UniRef50_Q8G403
contig_1	cds	744314	744724	+	OEJLDF_00749	-	-	-	-	-	-
contig_1	cds	744721	745332	+	OEJLDF_00750	177.0	1.4e-54	0.813	0.878	0.582	UniRef:UniRef50_A1WVA5
contig_1	cds	745332	745436	+	OEJLDF_00751	-	-	-	-	-	-
contig_1	cds	745515	745958	+	OEJLDF_00752	167.0	7.2e-52	0.980	0.823	0.639	UniRef:UniRef50_Q8G400
contig_1	cds	746316	746963	-	OEJLDF_00753	-	-	-	-	-	-
contig_1	cds	747074	748270	-	OEJLDF_00754	464.0	5.2e-161	0.877	0.823	0.630	UniRef:UniRef50_A0A0N8W021
contig_1	cds	748521	750260	-	OEJLDF_00755	778.0	1.9e-279	0.924	0.926	0.707	UniRef:UniRef50_D7GJ51
contig_1	cds	750309	752159	-	OEJLDF_00756	630.0	1.1e-218	1.0	0.876	0.560	UniRef:UniRef50_A0A2A3YLM3
contig_1	cds	752156	752407	-	OEJLDF_00757	-	-	-	-	-	-
contig_1	cds	752404	753390	-	OEJLDF_00758	309.0	2.6e-102	0.905	0.851	0.556	UniRef:UniRef50_A0A3N6GP85
contig_1	cds	753392	754465	-	OEJLDF_00759	688.0	4.5e-251	1.0	0.937	1.0	UniRef:UniRef50_S2YTS9
contig_1	cds	754765	756078	+	OEJLDF_00760	538.0	1.3e-188	1.007	0.911	0.634	UniRef:UniRef50_P9WGN3
contig_1	cds	756090	756650	+	OEJLDF_00761	193.0	8.8e-61	0.973	0.823	0.580	UniRef:UniRef50_G9PH32
contig_1	cds	756662	757492	+	OEJLDF_00762	325.0	3.3e-110	0.986	0.877	0.559	UniRef:UniRef50_A0A344USA2
contig_1	cds	757518	757904	+	OEJLDF_00763	-	-	-	-	-	-
contig_1	cds	757935	758036	-	OEJLDF_00764	-	-	-	-	-	-
contig_1	cds	758063	758218	-	OEJLDF_00765	-	-	-	-	-	-
contig_1	cds	758614	758796	+	OEJLDF_00766	87.4	4.8e-23	1.0	0.833	0.650	UniRef:UniRef50_A9NEF6
contig_1	cds	758889	759002	+	OEJLDF_00767	-	-	-	-	-	-
contig_1	cds	759255	759629	+	OEJLDF_00768	135.0	8.6e-40	0.992	0.804	0.610	UniRef:UniRef50_Q9X1I5
contig_1	cds	759675	760136	+	OEJLDF_00769	-	-	-	-	-	-
contig_1	cds	760112	760717	+	OEJLDF_00770	200.0	2.6e-63	1.005	0.886	0.515	UniRef:UniRef50_A0A1M6AG26
contig_1	cds	760842	760970	+	OEJLDF_00771	-	-	-	-	-	-
contig_1	cds	761090	761668	+	OEJLDF_00772	-	-	-	-	-	-
contig_1	cds	761611	761859	+	OEJLDF_00773	-	-	-	-	-	-
contig_1	cds	761903	762490	+	OEJLDF_00774	-	-	-	-	-	-
contig_1	cds	762531	763643	+	OEJLDF_00775	-	-	-	-	-	-
contig_1	cds	763866	764951	-	OEJLDF_00776	-	-	-	-	-	-
contig_1	cds	765245	765523	-	OEJLDF_00777	117.0	6.9e-34	0.957	0.889	0.568	UniRef:UniRef50_X8CG96
contig_1	cds	765520	765852	-	OEJLDF_00778	-	-	-	-	-	-
contig_1	cds	766051	767091	+	OEJLDF_00779	656.0	4.9e-239	1.0	1.0	0.997	UniRef:UniRef50_A0A375I369
contig_1	cds	767061	768653	+	OEJLDF_00780	1014.0	0.0	1.0	1.0	0.994	UniRef:UniRef50_D7GJ71
contig_1	cds	768751	769308	-	OEJLDF_00781	-	-	-	-	-	-
contig_1	cds	769308	769517	-	OEJLDF_00782	-	-	-	-	-	-
contig_1	cds	769514	771130	-	OEJLDF_00783	620.0	4.9e-217	0.987	0.826	0.646	UniRef:UniRef50_A0A810MU14
contig_1	cds	771127	772227	-	OEJLDF_00784	321.0	8.6e-106	0.954	0.864	0.501	UniRef:UniRef50_A0A1R4JAV6
contig_1	cds	772273	772824	-	OEJLDF_00785	-	-	-	-	-	-
contig_1	ncRNA-region	772934	773073	-	-	52.5	3.2e-07	-	-	-	RFAM:RF01482
contig_1	cds	773134	773733	-	OEJLDF_00786	219.0	9.1e-71	1.095	0.912	0.514	UniRef:UniRef50_S3Y1S1
contig_1	cds	773771	774649	-	OEJLDF_00787	270.0	1.2e-87	0.990	0.865	0.550	UniRef:UniRef50_Q6A6S8
contig_1	cds	774642	775496	-	OEJLDF_00788	548.0	1.4e-197	1.070	0.874	0.914	UniRef:UniRef50_A0A2C7AUT2
contig_1	cds	775708	776103	+	OEJLDF_00789	143.0	4.4e-43	0.954	0.919	0.568	UniRef:UniRef50_L1MIN8
contig_1	cds	776233	778329	-	OEJLDF_00790	695.0	5.2e-243	0.994	0.990	0.535	UniRef:UniRef50_A0A3N4DA89
contig_1	cds	778630	779118	+	OEJLDF_00791	148.0	1.6e-44	0.852	0.920	0.529	UniRef:UniRef50_A1A057
contig_1	cds	779069	779620	+	OEJLDF_00792	218.0	5.3e-71	1.005	0.984	0.658	UniRef:UniRef50_Q6A6T4
contig_1	cds	779771	781114	+	OEJLDF_00793	454.0	3.5e-155	1.013	0.871	0.563	UniRef:UniRef50_Q8Y5E6
contig_1	cds	781253	782335	-	OEJLDF_00794	293.0	2.6e-95	0.856	0.853	0.510	UniRef:UniRef50_A0A9X5U0I2
contig_1	cds	782484	784334	+	OEJLDF_00795	782.0	2.6e-278	0.998	0.844	0.628	UniRef:UniRef50_Q83FU2
contig_1	cds	784375	784842	+	OEJLDF_00796	119.0	3.3e-33	0.826	0.895	0.523	UniRef:UniRef50_A6W5X5
contig_1	cds	784687	785367	-	OEJLDF_00797	-	-	-	-	-	-
contig_1	cds	785425	785631	+	OEJLDF_00798	-	-	-	-	-	-
contig_1	cds	785589	786260	+	OEJLDF_00799	-	-	-	-	-	-
contig_1	cds	786289	786642	-	OEJLDF_00800	-	-	-	-	-	-
contig_1	cds	786596	787432	-	OEJLDF_00801	-	-	-	-	-	-
contig_1	cds	787710	789932	+	OEJLDF_00802	-	-	-	-	-	-
contig_1	cds	789902	790813	+	OEJLDF_00803	246.0	3.0e-78	0.868	0.809	0.502	UniRef:UniRef50_A0A1Z1W395
contig_1	cds	791074	792069	+	OEJLDF_00804	294.0	2.7e-96	0.934	0.873	0.540	UniRef:UniRef50_A0A2C7YKI1
contig_1	cds	792066	792779	+	OEJLDF_00805	279.0	1.4e-93	0.958	0.970	0.656	UniRef:UniRef50_A0A8B3FJF0
contig_1	cds	792748	793269	+	OEJLDF_00806	349.0	1.8e-123	1.0	1.0	1.0	UniRef:UniRef50_D7GJ93
contig_1	cds	793266	794339	+	OEJLDF_00807	407.0	2.6e-139	0.986	0.842	0.614	UniRef:UniRef50_O86793
contig_1	cds	794413	796293	+	OEJLDF_00808	602.0	4.9e-208	1.013	0.923	0.543	UniRef:UniRef50_A0A239V9M6
contig_1	cds	796474	797481	+	OEJLDF_00809	-	-	-	-	-	-
contig_1	cds	797478	797921	+	OEJLDF_00810	-	-	-	-	-	-
contig_1	cds	797976	798461	+	OEJLDF_00811	182.0	3.7e-57	0.988	0.824	0.522	UniRef:UniRef50_A0A653RNQ5
contig_1	cds	798605	799900	+	OEJLDF_00812	791.0	1.2e-289	1.0	1.0	0.986	UniRef:UniRef50_D7GJ98
contig_1	cds	799925	800890	+	OEJLDF_00813	-	-	-	-	-	-
contig_1	cds	800887	801294	+	OEJLDF_00814	-	-	-	-	-	-
contig_1	cds	801506	803476	+	OEJLDF_00815	-	-	-	-	-	-
contig_1	cds	803473	804210	+	OEJLDF_00816	264.0	5.1e-87	0.988	0.896	0.595	UniRef:UniRef50_A0A1H1UL45
contig_1	cds	804214	805245	+	OEJLDF_00817	363.0	4.0e-123	0.880	0.841	0.613	UniRef:UniRef50_U7K878
contig_1	cds	805649	805777	+	OEJLDF_00818	-	-	-	-	-	-
contig_1	cds	805799	807391	+	OEJLDF_00819	650.0	1.6e-229	0.989	0.876	0.658	UniRef:UniRef50_P42384
contig_1	cds	807535	808770	+	OEJLDF_00820	511.0	2.8e-180	0.908	0.976	0.684	UniRef:UniRef50_A0A0K8Q412
contig_1	cds	808728	809054	+	OEJLDF_00821	-	-	-	-	-	-
contig_1	cds	809206	809772	+	OEJLDF_00822	-	-	-	-	-	-
contig_1	cds	809769	810308	+	OEJLDF_00823	264.0	3.3e-89	0.994	0.913	0.719	UniRef:UniRef50_A0A951K6E4
contig_1	cds	810366	810668	+	OEJLDF_00824	104.0	8.4e-29	1.0	0.952	0.540	UniRef:UniRef50_A0A1L3FQU8
contig_1	cds	810972	812288	+	OEJLDF_00825	-	-	-	-	-	-
contig_1	cds	812798	813082	-	OEJLDF_00826	-	-	-	-	-	-
contig_1	cds	813280	814026	+	OEJLDF_00827	-	-	-	-	-	-
contig_1	cds	814512	815108	+	OEJLDF_00828	-	-	-	-	-	-
contig_1	cds	815098	815793	+	OEJLDF_00829	-	-	-	-	-	-
contig_1	cds	815790	816014	+	OEJLDF_00830	-	-	-	-	-	-
contig_1	cds	816049	816600	-	OEJLDF_00831	190.0	8.3e-60	0.978	0.869	0.536	UniRef:UniRef50_A0A4R8ZYR3
contig_1	cds	816597	817523	-	OEJLDF_00832	343.0	5.6e-116	1.0	0.837	0.607	UniRef:UniRef50_P71128
contig_1	cds	817728	819359	+	OEJLDF_00833	570.0	1.7e-198	0.871	0.830	0.600	UniRef:UniRef50_A0A6H1X0Q3
contig_1	cds	819493	820140	+	OEJLDF_00834	254.0	3.4e-84	0.916	0.831	0.665	UniRef:UniRef50_A0A087VTA2
contig_1	cds	820100	820198	+	OEJLDF_00835	-	-	-	-	-	-
contig_1	cds	820268	821788	+	OEJLDF_00836	625.0	5.5e-221	0.988	0.933	0.640	UniRef:UniRef50_Q8G7J3
contig_1	cds	821815	822852	+	OEJLDF_00837	-	-	-	-	-	-
contig_1	cds	823096	824076	+	OEJLDF_00838	-	-	-	-	-	-
contig_1	cds	824213	825496	+	OEJLDF_00839	431.0	7.9e-146	1.119	0.849	0.504	UniRef:UniRef50_Q8G847
contig_1	cds	825493	825744	+	OEJLDF_00840	-	-	-	-	-	-
contig_1	cds	825741	826115	+	OEJLDF_00841	-	-	-	-	-	-
contig_1	cds	826115	826798	+	OEJLDF_00842	-	-	-	-	-	-
contig_1	cds	826795	827823	+	OEJLDF_00843	592.0	3.1e-213	0.936	0.838	1.0	UniRef:UniRef50_A0A251YJI3
contig_1	cds	828230	829393	+	OEJLDF_00844	-	-	-	-	-	-
contig_1	cds	829425	829667	+	OEJLDF_00845	-	-	-	-	-	-
contig_1	cds	829556	829819	-	OEJLDF_00846	-	-	-	-	-	-
contig_1	cds	829872	830075	+	OEJLDF_00847	-	-	-	-	-	-
contig_1	cds	830147	830758	+	OEJLDF_00848	-	-	-	-	-	-
contig_1	cds	830809	831753	-	OEJLDF_00849	393.0	3.3e-136	0.984	0.975	0.647	UniRef:UniRef50_A0A0R1R836
contig_1	cds	832050	832340	-	OEJLDF_00850	-	-	-	-	-	-
contig_1	cds	832582	833925	+	OEJLDF_00851	438.0	1.2e-149	0.904	0.890	0.587	UniRef:UniRef50_D7GCE2
contig_1	cds	833922	834035	+	OEJLDF_00852	-	-	-	-	-	-
contig_1	cds	834310	834618	+	OEJLDF_00853	-	-	-	-	-	-
contig_1	cds	834855	835106	-	OEJLDF_00854	-	-	-	-	-	-
contig_1	cds	835396	836412	+	OEJLDF_00855	371.0	1.9e-126	1.0	0.923	0.601	UniRef:UniRef50_Q4JSY9
contig_1	cds	836409	837440	+	OEJLDF_00856	437.0	3.8e-152	0.915	0.811	0.729	UniRef:UniRef50_Q81XB1
contig_1	cds	837510	838292	+	OEJLDF_00857	-	-	-	-	-	-
contig_1	cds	838262	838549	+	OEJLDF_00858	-	-	-	-	-	-
contig_1	cds	838546	839574	+	OEJLDF_00859	-	-	-	-	-	-
contig_1	cds	839403	840656	-	OEJLDF_00860	432.0	9.6e-148	0.983	0.891	0.539	UniRef:UniRef50_F9NXD5
contig_1	cds	840793	841500	+	OEJLDF_00861	-	-	-	-	-	-
contig_1	cds	841476	841838	+	OEJLDF_00862	-	-	-	-	-	-
contig_1	cds	841835	843280	+	OEJLDF_00863	-	-	-	-	-	-
contig_1	cds	843571	843717	-	OEJLDF_00864	-	-	-	-	-	-
contig_1	cds	843826	844059	-	OEJLDF_00865	-	-	-	-	-	-
contig_1	cds	844159	845472	+	OEJLDF_00866	-	-	-	-	-	-
contig_1	cds	845594	847147	+	OEJLDF_00867	598.0	2.4e-210	1.027	0.973	0.618	UniRef:UniRef50_P9WHM7
contig_1	cds	847221	848081	+	OEJLDF_00868	355.0	6.1e-121	0.993	0.802	0.613	UniRef:UniRef50_Q8FRU9
contig_1	cds	848087	848410	+	OEJLDF_00869	-	-	-	-	-	-
contig_1	cds	848591	849577	-	OEJLDF_00870	382.0	6.8e-131	0.973	0.855	0.614	UniRef:UniRef50_Q5SKV7
contig_1	cds	849753	851195	+	OEJLDF_00871	526.0	1.6e-183	0.848	0.843	0.619	UniRef:UniRef50_P9WKL1
contig_1	cds	851100	851441	-	OEJLDF_00872	-	-	-	-	-	-
contig_1	cds	851438	851998	-	OEJLDF_00873	-	-	-	-	-	-
contig_1	cds	852159	852842	-	OEJLDF_00874	-	-	-	-	-	-
contig_1	cds	852891	853919	+	OEJLDF_00875	-	-	-	-	-	-
contig_1	cds	854000	855289	+	OEJLDF_00876	838.0	3.6e-308	1.0	1.0	0.998	UniRef:UniRef50_D7GCG1
contig_1	cds	855419	856102	+	OEJLDF_00877	-	-	-	-	-	-
contig_1	cds	856120	856482	+	OEJLDF_00878	-	-	-	-	-	-
contig_1	cds	856554	857585	+	OEJLDF_00879	333.0	4.0e-112	0.991	1.122	0.521	UniRef:UniRef50_A0A2T0V0F1
contig_1	cds	857662	858177	+	OEJLDF_00880	-	-	-	-	-	-
contig_1	cds	858252	859184	-	OEJLDF_00881	-	-	-	-	-	-
contig_1	cds	859614	861170	+	OEJLDF_00882	585.0	6.6e-203	1.108	0.833	0.523	UniRef:UniRef50_B7GP85
contig_1	cds	861411	862334	+	OEJLDF_00883	395.0	3.1e-137	0.928	0.899	0.653	UniRef:UniRef50_A0A6I5VTU1
contig_1	cds	862543	862830	+	OEJLDF_00884	-	-	-	-	-	-
contig_1	cds	862994	863449	-	OEJLDF_00885	-	-	-	-	-	-
contig_1	cds	863622	863987	-	OEJLDF_00886	-	-	-	-	-	-
contig_1	cds	864100	864507	+	OEJLDF_00887	270.0	3.8e-93	1.0	1.0	1.0	UniRef:UniRef50_D7GCH1
contig_1	cds	864504	864674	+	OEJLDF_00888	-	-	-	-	-	-
contig_1	cds	865174	865404	+	OEJLDF_00889	-	-	-	-	-	-
contig_1	cds	865805	866107	-	OEJLDF_00890	-	-	-	-	-	-
contig_1	cds	866745	866990	+	OEJLDF_00891	-	-	-	-	-	-
contig_1	cds	867274	867927	-	OEJLDF_00892	204.0	8.4e-65	0.922	1.0	0.550	UniRef:UniRef50_A0A378UWZ2
contig_1	cds	868454	869428	-	OEJLDF_00893	-	-	-	-	-	-
contig_1	cds	869444	870238	-	OEJLDF_00894	-	-	-	-	-	-
contig_1	cds	870546	873407	+	OEJLDF_00895	1071.0	0.0	0.973	0.987	0.595	UniRef:UniRef50_A0A960IZN3
contig_1	cds	873404	874264	+	OEJLDF_00896	-	-	-	-	-	-
contig_1	cds	874268	875275	+	OEJLDF_00897	346.0	6.5e-117	0.985	0.951	0.564	UniRef:UniRef50_S3Y1Z7
contig_1	cds	875303	875845	-	OEJLDF_00898	350.0	3.5e-123	0.939	0.828	0.994	UniRef:UniRef50_D7GCH9
contig_1	cds	875898	877352	-	OEJLDF_00899	603.0	3.8e-212	0.998	0.830	0.652	UniRef:UniRef50_A0A0M4DHS3
contig_1	cds	877304	877678	-	OEJLDF_00900	147.0	7.2e-45	0.855	0.848	0.679	UniRef:UniRef50_A0A147EM67
contig_1	cds	877834	878649	-	OEJLDF_00901	343.0	3.3e-117	1.0	0.834	0.613	UniRef:UniRef50_A0A511DE93
contig_1	cds	878800	879015	-	OEJLDF_00902	-	-	-	-	-	-
contig_1	cds	879296	879775	+	OEJLDF_00903	-	-	-	-	-	-
