# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	604407	606086	-	LKFOJG_00520	673.0	1.8e-238	1.034	0.985	0.619	UniRef:UniRef50_A0A564W0W3
contig_1	ncRNA-region	606317	606426	+	-	59.7	1.8e-09	-	-	-	RFAM:RF00059
contig_1	cds	606424	608316	+	LKFOJG_00521	714.0	7.3e-253	0.859	0.870	0.654	UniRef:UniRef50_A0A919LWR8
contig_1	cds	608276	608398	+	LKFOJG_00522	-	-	-	-	-	-
contig_1	cds	608413	609573	-	LKFOJG_00523	749.0	2.5e-274	1.0	0.941	0.997	UniRef:UniRef50_D7GGC0
contig_1	cds	609834	610166	-	LKFOJG_00524	-	-	-	-	-	-
contig_1	cds	610685	611254	+	LKFOJG_00525	327.0	9.3e-114	0.910	0.811	0.988	UniRef:UniRef50_D7GGB7
contig_1	cds	611337	612155	-	LKFOJG_00526	305.0	1.5e-102	0.963	0.876	0.592	UniRef:UniRef50_A0A2U2RJV8
contig_1	cds	612310	613422	+	LKFOJG_00527	457.0	1.5e-158	1.011	0.858	0.626	UniRef:UniRef50_D7GGB5
contig_1	cds	613469	614872	-	LKFOJG_00528	820.0	1.2e-299	1.0	0.971	0.940	UniRef:UniRef50_D7GGB4
contig_1	cds	615019	615549	+	LKFOJG_00529	292.0	1.4e-100	1.023	0.994	0.861	UniRef:UniRef50_D7GGB3
contig_1	cds	615678	617033	-	LKFOJG_00530	588.0	1.4e-207	1.0	0.838	0.670	UniRef:UniRef50_A0A4Y9Q3X0
contig_1	cds	617630	618352	+	LKFOJG_00531	-	-	-	-	-	-
contig_1	cds	618486	618698	+	LKFOJG_00532	80.5	3.9e-20	0.943	0.930	0.652	UniRef:UniRef50_S2VY83
contig_1	cds	618809	621298	+	LKFOJG_00533	1437.0	0.0	1.040	1.0	0.940	UniRef:UniRef50_A0A6J4TR83
contig_1	cds	621515	622294	+	LKFOJG_00534	-	-	-	-	-	-
contig_1	cds	622410	622637	-	LKFOJG_00535	130.0	1.1e-39	1.0	1.0	1.0	UniRef:UniRef50_D7GGA7
contig_1	cds	622753	623226	-	LKFOJG_00536	-	-	-	-	-	-
contig_1	cds	623561	624784	-	LKFOJG_00537	435.0	5.4e-149	0.931	0.828	0.575	UniRef:UniRef50_Q6AB77
contig_1	cds	625089	625838	-	LKFOJG_00538	352.0	8.1e-122	1.0	0.905	0.663	UniRef:UniRef50_D7GGA4
contig_1	cds	625963	627456	+	LKFOJG_00539	982.0	0.0	1.0	0.919	0.998	UniRef:UniRef50_D7GGA3
contig_1	cds	627443	628594	+	LKFOJG_00540	469.0	6.3e-163	0.997	0.860	0.644	UniRef:UniRef50_F5XG67
contig_1	cds	628591	629388	+	LKFOJG_00541	237.0	5.4e-76	0.913	0.871	0.550	UniRef:UniRef50_A0A0A8SAN5
contig_1	cds	629385	630128	+	LKFOJG_00542	-	-	-	-	-	-
contig_1	cds	630261	630866	-	LKFOJG_00543	-	-	-	-	-	-
contig_1	cds	631025	631336	+	LKFOJG_00544	-	-	-	-	-	-
contig_1	cds	631467	631925	+	LKFOJG_00545	-	-	-	-	-	-
contig_1	cds	632087	632419	+	LKFOJG_00546	-	-	-	-	-	-
contig_1	cds	632581	632847	-	LKFOJG_00547	-	-	-	-	-	-
contig_1	cds	632929	633825	+	LKFOJG_00548	447.0	9.2e-158	1.034	1.0	0.968	UniRef:UniRef50_D7GG94
contig_1	cds	634041	635252	+	LKFOJG_00549	754.0	4.0e-276	1.0	1.0	0.998	UniRef:UniRef50_D7GG93
contig_1	cds	635314	637989	+	LKFOJG_00550	1761.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_D7GG92
contig_1	cds	638003	638647	+	LKFOJG_00551	361.0	1.7e-126	0.991	0.891	0.741	UniRef:UniRef50_A0A9D2UAB2
contig_1	cds	638647	639651	+	LKFOJG_00552	323.0	1.1e-107	1.051	1.012	0.524	UniRef:UniRef50_A0A0W1KJ00
contig_1	cds	639648	642110	-	LKFOJG_00553	1007.0	0.0	1.035	0.831	0.634	UniRef:UniRef50_D7GG89
contig_1	cds	642360	643877	+	LKFOJG_00554	534.0	3.2e-185	1.042	0.963	0.530	UniRef:UniRef50_A0A1R4ID15
contig_1	cds	644285	647080	+	LKFOJG_00555	1111.0	0.0	0.971	0.946	0.666	UniRef:UniRef50_A0A401Y5C7
contig_1	cds	647124	648569	+	LKFOJG_00556	946.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_D7GG86
contig_1	cds	648566	649204	+	LKFOJG_00557	221.0	6.1e-71	0.925	0.803	0.607	UniRef:UniRef50_A0A4Q9KGT4
contig_1	cds	649447	650829	+	LKFOJG_00558	860.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A511D0V9
contig_1	cds	650977	652689	+	LKFOJG_00559	756.0	4.7e-271	1.0	1.0	1.0	UniRef:UniRef50_D7GG83
contig_1	cds	652819	653868	+	LKFOJG_00560	614.0	2.5e-222	1.0	1.0	1.0	UniRef:UniRef50_D7GG82
contig_1	tRNA	653941	654013	+	LKFOJG_00561	77.6	-	-	-	-	-
contig_1	cds	654223	655065	-	LKFOJG_00562	471.0	1.5e-167	0.957	0.848	0.937	UniRef:UniRef50_D7GG80
contig_1	cds	655065	655412	-	LKFOJG_00563	-	-	-	-	-	-
contig_1	cds	655385	656569	-	LKFOJG_00564	-	-	-	-	-	-
contig_1	cds	656834	658285	+	LKFOJG_00565	596.0	1.4e-210	0.944	0.901	0.669	UniRef:UniRef50_D7GG78
contig_1	cds	658461	659816	+	LKFOJG_00566	549.0	5.2e-193	0.996	0.957	0.584	UniRef:UniRef50_D7GG76
contig_1	cds	660626	660964	-	LKFOJG_00567	146.0	4.3e-45	1.0	1.0	0.634	UniRef:UniRef50_N0E0M3
contig_1	cds	660961	662322	-	LKFOJG_00568	505.0	1.9e-175	0.985	0.901	0.623	UniRef:UniRef50_G4CXR1
contig_1	cds	662484	663548	-	LKFOJG_00569	654.0	7.5e-238	1.0	1.0	0.994	UniRef:UniRef50_A0A1H9RV07
contig_1	cds	663705	664607	-	LKFOJG_00570	588.0	6.5e-214	1.0	1.0	0.997	UniRef:UniRef50_D7GG72
contig_1	cds	664611	665153	-	LKFOJG_00571	-	-	-	-	-	-
contig_1	cds	665155	666423	-	LKFOJG_00572	816.0	7.2e-300	1.0	1.0	0.998	UniRef:UniRef50_A0A1H9RV55
contig_1	cds	666573	667130	-	LKFOJG_00573	308.0	8.1e-107	0.984	1.0	0.797	UniRef:UniRef50_A0A1N5UGV5
contig_1	cds	667192	668562	+	LKFOJG_00574	494.0	2.4e-171	1.007	0.996	0.608	UniRef:UniRef50_A0A383S5F1
contig_1	cds	668724	669815	+	LKFOJG_00575	706.0	2.0e-258	1.0	1.0	0.994	UniRef:UniRef50_D7GG67
contig_1	cds	669815	670804	+	LKFOJG_00576	357.0	3.1e-121	0.997	0.943	0.628	UniRef:UniRef50_A0A375I3W8
contig_1	cds	670970	671521	+	LKFOJG_00577	232.0	2.7e-76	0.967	0.801	0.644	UniRef:UniRef50_D9TRA9
contig_1	cds	671593	674052	+	LKFOJG_00578	-	-	-	-	-	-
contig_1	cds	674079	674780	+	LKFOJG_00579	239.0	3.8e-78	0.811	0.801	0.630	UniRef:UniRef50_Q8NM84
contig_1	cds	674791	675258	+	LKFOJG_00580	255.0	7.3e-87	1.0	1.0	0.910	UniRef:UniRef50_A0A341FEH6
contig_1	cds	675395	676228	+	LKFOJG_00581	299.0	6.7e-100	0.953	0.854	0.595	UniRef:UniRef50_A0A1Q2CVU8
contig_1	cds	676375	676749	+	LKFOJG_00582	-	-	-	-	-	-
contig_1	cds	676746	677291	+	LKFOJG_00583	192.0	7.4e-61	0.956	0.925	0.601	UniRef:UniRef50_A0A3N4D0T4
contig_1	cds	677865	678221	+	LKFOJG_00584	-	-	-	-	-	-
contig_1	cds	679024	681600	+	LKFOJG_00585	1224.0	0.0	0.965	0.941	0.767	UniRef:UniRef50_Q8EU05
contig_1	cds	681751	682437	-	LKFOJG_00586	442.0	2.1e-158	1.0	1.0	0.996	UniRef:UniRef50_A0A0A8QQN2
contig_1	cds	682434	683189	-	LKFOJG_00587	-	-	-	-	-	-
contig_1	cds	683335	683916	-	LKFOJG_00588	400.0	8.6e-143	1.0	1.0	0.995	UniRef:UniRef50_A0A1H9RUP1
contig_1	cds	683927	684754	-	LKFOJG_00589	501.0	5.3e-180	1.0	1.0	0.989	UniRef:UniRef50_S3WZG1
contig_1	cds	684751	686421	-	LKFOJG_00590	1011.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_D7GG51
contig_1	cds	686447	687082	-	LKFOJG_00591	266.0	9.7e-89	0.953	0.831	0.687	UniRef:UniRef50_U3GWL8
contig_1	cds	687314	688192	-	LKFOJG_00592	318.0	8.7e-107	0.969	0.887	0.583	UniRef:UniRef50_A0A239W489
contig_1	cds	688258	689328	-	LKFOJG_00593	681.0	1.9e-248	1.0	1.0	1.0	UniRef:UniRef50_A0A961BKW9
contig_1	cds	689366	690760	-	LKFOJG_00594	461.0	2.7e-157	1.009	0.860	0.558	UniRef:UniRef50_A0R563
contig_1	cds	690876	691514	-	LKFOJG_00595	285.0	3.7e-96	1.0	0.872	0.590	UniRef:UniRef50_E6S621
contig_1	cds	691770	692639	+	LKFOJG_00596	247.0	3.4e-79	0.920	0.842	0.504	UniRef:UniRef50_A8LZH0
contig_1	cds	692713	693522	+	LKFOJG_00597	531.0	9.2e-192	1.0	0.900	0.996	UniRef:UniRef50_A0A285VS28
contig_1	cds	693683	694390	+	LKFOJG_00598	451.0	1.5e-161	1.0	0.929	1.0	UniRef:UniRef50_A0A0A8SR45
contig_1	cds	694482	695516	+	LKFOJG_00599	394.0	9.6e-135	0.985	0.841	0.617	UniRef:UniRef50_P0C1D8
contig_1	cds	695520	696380	+	LKFOJG_00600	283.0	2.6e-93	0.927	0.872	0.660	UniRef:UniRef50_A0A1H9RUM8
contig_1	cds	696869	698485	+	LKFOJG_00601	1031.0	0.0	1.0	1.0	0.993	UniRef:UniRef50_D7GG39
contig_1	cds	698540	699199	+	LKFOJG_00602	-	-	-	-	-	-
contig_1	cds	699315	700835	+	LKFOJG_00603	992.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_U2Q314
contig_1	cds	700889	702118	+	LKFOJG_00604	397.0	8.8e-135	0.836	0.809	0.614	UniRef:UniRef50_A0A1H9RV89
contig_1	cds	702201	703976	-	LKFOJG_00605	582.0	1.3e-201	0.985	0.945	0.543	UniRef:UniRef50_A0A2C6C2V1
contig_1	cds	703973	704440	-	LKFOJG_00606	-	-	-	-	-	-
contig_1	cds	704537	704911	+	LKFOJG_00607	152.0	7.6e-47	0.823	0.816	0.696	UniRef:UniRef50_D7GG33
contig_1	cds	704911	705363	+	LKFOJG_00608	162.0	3.1e-50	0.880	0.904	0.629	UniRef:UniRef50_A0A1Q8KH73
contig_1	cds	705344	706123	-	LKFOJG_00609	382.0	8.1e-133	1.0	0.807	0.734	UniRef:UniRef50_A0R4C0
contig_1	cds	706128	707288	-	LKFOJG_00610	697.0	4.7e-254	1.016	1.0	0.964	UniRef:UniRef50_D7GG29
contig_1	cds	707285	708265	-	LKFOJG_00611	307.0	8.9e-102	1.006	0.948	0.524	UniRef:UniRef50_B2GG53
contig_1	cds	708262	709365	-	LKFOJG_00612	395.0	7.6e-135	1.003	0.915	0.614	UniRef:UniRef50_A0A255H527
contig_1	cds	709559	710449	-	LKFOJG_00613	282.0	5.0e-93	0.980	0.960	0.538	UniRef:UniRef50_D7GG26
contig_1	cds	710446	712635	-	LKFOJG_00614	964.0	0.0	0.960	0.832	0.701	UniRef:UniRef50_U2S5X0
contig_1	cds	712632	713570	-	LKFOJG_00615	324.0	5.7e-109	1.035	0.997	0.545	UniRef:UniRef50_D7GG24
contig_1	cds	713782	714810	+	LKFOJG_00616	341.0	2.0e-114	0.965	0.878	0.539	UniRef:UniRef50_A0A511N538
contig_1	cds	714842	715567	-	LKFOJG_00617	341.0	2.9e-117	0.992	0.842	0.649	UniRef:UniRef50_D7GG22
contig_1	cds	715746	716546	-	LKFOJG_00618	-	-	-	-	-	-
contig_1	cds	716971	718050	-	LKFOJG_00619	508.0	5.3e-179	1.008	0.838	0.693	UniRef:UniRef50_A0A9D2QHX6
contig_1	cds	718422	719081	-	LKFOJG_00620	249.0	2.9e-82	0.986	0.900	0.583	UniRef:UniRef50_A0A1Q2CVV4
contig_1	cds	719246	719677	-	LKFOJG_00621	176.0	7.7e-56	0.993	0.910	0.641	UniRef:UniRef50_S5SUZ9
contig_1	cds	719990	720493	+	LKFOJG_00622	212.0	3.1e-69	1.012	0.994	0.574	UniRef:UniRef50_Q6AAW4
contig_1	cds	720633	721682	+	LKFOJG_00623	701.0	9.0e-257	1.0	1.0	0.997	UniRef:UniRef50_D7GG14
contig_1	cds	721772	723655	-	LKFOJG_00624	857.0	0.0	0.992	0.937	0.686	UniRef:UniRef50_A0A534SFH4
contig_1	cds	724770	727358	+	LKFOJG_00625	1548.0	0.0	0.984	0.881	0.936	UniRef:UniRef50_D7GG11
contig_1	cds	727355	728494	+	LKFOJG_00626	724.0	6.7e-265	1.0	1.0	0.997	UniRef:UniRef50_A0A2C8AZS3
contig_1	cds	728587	728859	+	LKFOJG_00627	-	-	-	-	-	-
contig_1	cds	728934	730241	-	LKFOJG_00628	854.0	0.0	1.193	1.0	0.836	UniRef:UniRef50_G9PHX7
contig_1	cds	730642	730818	-	LKFOJG_00629	-	-	-	-	-	-
contig_1	cds	731211	731630	+	LKFOJG_00630	-	-	-	-	-	-
contig_1	cds	731617	731817	+	LKFOJG_00631	-	-	-	-	-	-
contig_1	cds	731998	732297	+	LKFOJG_00632	202.0	1.8e-67	1.0	1.0	1.0	UniRef:UniRef50_D7GIG7
contig_1	cds	732298	735438	-	LKFOJG_00633	1065.0	0.0	1.011	0.998	0.543	UniRef:UniRef50_D7GIG8
contig_1	cds	735698	737014	-	LKFOJG_00634	596.0	4.4e-212	1.002	0.959	0.699	UniRef:UniRef50_F9EGM0
contig_1	cds	737411	737686	-	LKFOJG_00635	-	-	-	-	-	-
contig_1	cds	738144	738893	+	LKFOJG_00636	-	-	-	-	-	-
contig_1	cds	738983	739225	+	LKFOJG_00637	154.0	3.9e-49	1.0	1.0	1.0	UniRef:UniRef50_D7GIH2
contig_1	cds	739340	740353	+	LKFOJG_00638	410.0	3.3e-141	0.985	0.843	0.666	UniRef:UniRef50_A0A917KZZ2
contig_1	cds	740410	741636	+	LKFOJG_00639	457.0	1.9e-157	1.051	0.894	0.583	UniRef:UniRef50_A0A0M4H8V8
contig_1	cds	741807	742322	+	LKFOJG_00640	324.0	2.1e-113	1.0	0.972	0.994	UniRef:UniRef50_D7GIH5
contig_1	cds	742357	742863	-	LKFOJG_00641	332.0	6.2e-117	1.0	1.0	0.988	UniRef:UniRef50_D7GIH6
contig_1	cds	744348	744494	+	LKFOJG_00642	-	-	-	-	-	-
contig_1	cds	744491	744691	+	LKFOJG_00643	-	-	-	-	-	-
contig_1	cds	744804	745784	+	LKFOJG_00644	625.0	7.8e-227	0.982	0.847	1.0	UniRef:UniRef50_D7GIB0
contig_1	cds	747652	747954	-	LKFOJG_00645	87.0	7.5e-22	0.920	0.902	0.511	UniRef:UniRef50_A0A3G6J276
contig_1	cds	747951	749552	-	LKFOJG_00646	565.0	1.2e-196	1.002	0.952	0.536	UniRef:UniRef50_G4CXS7
contig_1	cds	749542	750543	-	LKFOJG_00647	330.0	7.6e-111	0.982	0.965	0.514	UniRef:UniRef50_D7GII2
contig_1	cds	750540	750830	-	LKFOJG_00648	-	-	-	-	-	-
contig_1	cds	750836	753154	-	LKFOJG_00649	820.0	1.7e-288	1.008	0.883	0.548	UniRef:UniRef50_A0AAC8YEX4
contig_1	cds	753151	754692	-	LKFOJG_00650	545.0	1.9e-189	1.029	1.0	0.534	UniRef:UniRef50_A0A344UR01
contig_1	cds	754694	755893	-	LKFOJG_00651	433.0	8.4e-149	0.995	0.928	0.574	UniRef:UniRef50_D7GII5
contig_1	tRNA	756237	756324	-	LKFOJG_00652	65.8	-	-	-	-	-
contig_1	cds	756422	757696	+	LKFOJG_00653	481.0	3.7e-166	0.988	0.841	0.592	UniRef:UniRef50_A0A5B8NXM4
contig_1	ncRNA	757803	757899	-	LKFOJG_00654	66.1	3.9e-11	-	-	-	RFAM:RF00169
contig_1	cds	758170	758457	+	LKFOJG_00655	96.3	1.2e-25	0.979	0.959	0.505	UniRef:UniRef50_C3PFP5
contig_1	cds	758463	759473	+	LKFOJG_00656	560.0	8.1e-201	1.089	1.003	0.792	UniRef:UniRef50_D7GII8
contig_1	cds	759521	760825	+	LKFOJG_00657	795.0	6.3e-291	1.0	1.0	0.991	UniRef:UniRef50_D7GII9
contig_1	cds	760822	763458	+	LKFOJG_00658	960.0	0.0	0.991	0.971	0.579	UniRef:UniRef50_D7GIJ0
contig_1	cds	763612	764991	+	LKFOJG_00659	881.0	0.0	1.0	1.0	0.980	UniRef:UniRef50_A0A509MIC4
contig_1	cds	765087	765803	+	LKFOJG_00660	436.0	1.6e-155	1.025	1.0	0.934	UniRef:UniRef50_D7GIJ2
contig_1	cds	765873	769277	+	LKFOJG_00661	1928.0	0.0	1.0	1.0	0.997	UniRef:UniRef50_D7GIJ3
contig_1	cds	769528	769836	+	LKFOJG_00662	96.3	2.4e-25	0.961	0.883	0.571	UniRef:UniRef50_Q6ABA0
contig_1	cds	769838	770464	+	LKFOJG_00663	288.0	1.3e-97	0.981	0.810	0.686	UniRef:UniRef50_A9WEA8
contig_1	cds	770488	771240	-	LKFOJG_00664	469.0	3.5e-168	1.020	0.948	0.969	UniRef:UniRef50_D7GIJ6
contig_1	cds	771561	774821	+	LKFOJG_00665	1304.0	0.0	0.961	0.905	0.625	UniRef:UniRef50_Q9S2X5
contig_1	cds	774948	775934	-	LKFOJG_00666	306.0	3.5e-101	0.982	0.939	0.506	UniRef:UniRef50_D7GIJ8
contig_1	cds	776103	777377	+	LKFOJG_00667	458.0	4.0e-158	1.057	1.002	0.560	UniRef:UniRef50_S2W0D1
contig_1	cds	777464	779407	+	LKFOJG_00668	594.0	1.1e-204	0.870	0.830	0.581	UniRef:UniRef50_A0AAN0KF79
contig_1	cds	779471	781603	+	LKFOJG_00669	1322.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_D7GIK1
contig_1	cds	781600	781998	-	LKFOJG_00670	248.0	1.0e-84	1.0	1.0	0.992	UniRef:UniRef50_D7GIK2
contig_1	cds	782152	783117	-	LKFOJG_00671	617.0	1.7e-224	1.0	1.0	0.978	UniRef:UniRef50_D7GIK3
contig_1	cds	783300	784838	+	LKFOJG_00672	742.0	7.0e-267	0.943	0.880	0.783	UniRef:UniRef50_A0AAI8TSU2
contig_1	cds	785036	786862	-	LKFOJG_00673	1107.0	0.0	0.990	0.909	0.980	UniRef:UniRef50_D7GIK5
contig_1	cds	787034	787477	+	LKFOJG_00674	-	-	-	-	-	-
contig_1	cds	787474	787749	+	LKFOJG_00675	-	-	-	-	-	-
contig_1	cds	787813	788577	+	LKFOJG_00676	-	-	-	-	-	-
contig_1	cds	788626	789342	+	LKFOJG_00677	385.0	2.3e-135	1.0	1.0	0.958	UniRef:UniRef50_A0A2C7AT02
contig_1	cds	789866	791434	-	LKFOJG_00678	615.0	1.1e-216	0.990	0.922	0.625	UniRef:UniRef50_Q6A666
contig_1	cds	791695	792948	+	LKFOJG_00679	460.0	2.7e-159	0.983	0.960	0.632	UniRef:UniRef50_A0A375HZX5
contig_1	cds	792977	794410	+	LKFOJG_00680	639.0	5.6e-227	0.996	0.891	0.686	UniRef:UniRef50_A0A2S8BRE3
contig_1	cds	794420	795526	-	LKFOJG_00681	724.0	2.0e-265	1.0	1.0	1.0	UniRef:UniRef50_D7GIL3
contig_1	cds	795624	796502	+	LKFOJG_00682	315.0	4.0e-105	1.079	0.897	0.543	UniRef:UniRef50_C7NLA9
contig_1	cds	796579	796830	+	LKFOJG_00683	78.2	8.6e-19	0.964	0.899	0.513	UniRef:UniRef50_A0A1H1ZSL3
contig_1	cds	796832	797509	+	LKFOJG_00684	264.0	2.0e-87	1.009	0.825	0.595	UniRef:UniRef50_P9WHL5
contig_1	cds	797588	797893	-	LKFOJG_00685	-	-	-	-	-	-
contig_1	cds	797890	799242	-	LKFOJG_00686	654.0	3.4e-235	0.958	0.989	0.733	UniRef:UniRef50_A0A498QIU8
contig_1	cds	799312	799743	-	LKFOJG_00687	-	-	-	-	-	-
contig_1	cds	799922	801019	-	LKFOJG_00688	391.0	2.4e-133	1.019	0.949	0.546	UniRef:UniRef50_A0A2A9K503
contig_1	cds	801484	802767	+	LKFOJG_00689	435.0	6.3e-149	0.970	0.918	0.553	UniRef:UniRef50_K7RKN5
contig_1	cds	802853	803788	-	LKFOJG_00690	418.0	3.1e-146	1.0	1.0	1.0	UniRef:UniRef50_D7GIL9
contig_1	cds	804216	805025	+	LKFOJG_00691	350.0	1.0e-120	1.022	1.0	0.865	UniRef:UniRef50_D7GIM0
contig_1	cds	805470	805700	+	LKFOJG_00692	-	-	-	-	-	-
contig_1	cds	805741	806259	-	LKFOJG_00693	-	-	-	-	-	-
contig_1	tRNA	808921	809004	-	LKFOJG_00694	64.1	-	-	-	-	-
contig_1	cds	809135	809833	+	LKFOJG_00695	-	-	-	-	-	-
contig_1	cds	810278	811483	+	LKFOJG_00696	408.0	3.6e-139	0.990	0.966	0.559	UniRef:UniRef50_D7GHB2
contig_1	cds	811698	812936	-	LKFOJG_00697	738.0	2.8e-269	1.0	1.0	0.966	UniRef:UniRef50_U6EFD3
contig_1	cds	813082	813546	-	LKFOJG_00698	318.0	1.3e-111	1.0	1.0	1.0	UniRef:UniRef50_A0A1H9T277
contig_1	cds	813580	816132	-	LKFOJG_00699	903.0	0.0	0.993	1.007	0.550	UniRef:UniRef50_A0A2W4JHZ4
contig_1	cds	816269	816967	+	LKFOJG_00700	421.0	2.6e-149	0.996	0.831	0.974	UniRef:UniRef50_A0A0B7NZW4
contig_1	cds	817193	818197	+	LKFOJG_00701	533.0	1.3e-190	1.015	1.0	0.956	UniRef:UniRef50_D7GIP0
contig_1	cds	818389	820071	+	LKFOJG_00702	726.0	1.1e-258	1.0	0.912	0.664	UniRef:UniRef50_Q8G7I6
contig_1	cds	820075	820860	+	LKFOJG_00703	487.0	5.6e-175	1.0	1.0	0.969	UniRef:UniRef50_D7GIP2
contig_1	cds	820857	822080	+	LKFOJG_00704	758.0	6.4e-277	0.975	0.934	0.972	UniRef:UniRef50_D7GIP3
contig_1	cds	822475	825261	+	LKFOJG_00705	920.0	0.0	1.068	0.950	0.512	UniRef:UniRef50_A0A2Y9AMG1
contig_1	cds	825424	826572	-	LKFOJG_00706	463.0	1.1e-161	1.008	0.995	0.610	UniRef:UniRef50_A0AAW9HK24
contig_1	cds	826957	828285	+	LKFOJG_00707	836.0	6.0e-307	1.002	1.0	0.984	UniRef:UniRef50_D7GIP6
contig_1	cds	828282	828782	+	LKFOJG_00708	293.0	1.9e-101	1.0	1.0	0.976	UniRef:UniRef50_D7GIP7
contig_1	cds	828807	831971	-	LKFOJG_00709	1870.0	0.0	1.0	1.0	0.979	UniRef:UniRef50_D7GIP8
contig_1	cds	831971	833251	-	LKFOJG_00710	490.0	1.1e-170	0.986	0.961	0.631	UniRef:UniRef50_D7GIP9
contig_1	cds	833202	834419	-	LKFOJG_00711	729.0	7.5e-266	1.0	1.0	0.998	UniRef:UniRef50_D7GIQ0
contig_1	cds	834602	836401	+	LKFOJG_00712	964.0	0.0	0.841	0.813	0.998	UniRef:UniRef50_D7GIQ1
contig_1	cds	836638	837009	+	LKFOJG_00713	-	-	-	-	-	-
contig_1	cds	837024	837683	-	LKFOJG_00714	-	-	-	-	-	-
contig_1	cds	837932	838372	-	LKFOJG_00715	-	-	-	-	-	-
contig_1	cds	838757	840487	-	LKFOJG_00716	697.0	3.4e-247	1.030	0.983	0.599	UniRef:UniRef50_A0A5J6PYL3
contig_1	cds	840654	842612	-	LKFOJG_00717	1202.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_D7GIQ6
contig_1	cds	842629	842889	+	LKFOJG_00718	-	-	-	-	-	-
contig_1	cds	842861	843004	+	LKFOJG_00719	-	-	-	-	-	-
contig_1	cds	843157	843606	-	LKFOJG_00720	281.0	4.5e-97	1.027	1.007	0.948	UniRef:UniRef50_D7GIQ9
contig_1	cds	844002	844748	+	LKFOJG_00721	448.0	3.6e-160	1.0	1.0	0.935	UniRef:UniRef50_D7GIR0
contig_1	cds	844960	846231	+	LKFOJG_00722	363.0	2.0e-120	0.969	0.869	0.524	UniRef:UniRef50_Q50173
contig_1	cds	846228	846458	+	LKFOJG_00723	-	-	-	-	-	-
contig_1	cds	846696	847307	+	LKFOJG_00724	-	-	-	-	-	-
contig_1	cds	847313	847924	+	LKFOJG_00725	182.0	4.1e-56	1.0	0.923	0.502	UniRef:UniRef50_A0A1H9RY62
contig_1	cds	847977	849836	-	LKFOJG_00726	1217.0	0.0	1.0	1.0	0.992	UniRef:UniRef50_A0A8B3FQN6
contig_1	cds	849927	852548	-	LKFOJG_00727	776.0	8.8e-269	1.092	1.019	0.512	UniRef:UniRef50_A0A7J5BU21
contig_1	cds	852587	853360	-	LKFOJG_00728	254.0	1.0e-82	0.934	0.851	0.538	UniRef:UniRef50_K7S2C4
contig_1	cds	853357	854250	-	LKFOJG_00729	263.0	1.9e-85	0.889	0.843	0.568	UniRef:UniRef50_A0A448NZV2
contig_1	cds	854247	855041	-	LKFOJG_00730	267.0	7.2e-88	1.045	0.968	0.536	UniRef:UniRef50_K7S2B7
contig_1	cds	855045	855545	-	LKFOJG_00731	301.0	1.7e-104	1.0	1.0	0.994	UniRef:UniRef50_U2PWB1
contig_1	cds	855538	856245	-	LKFOJG_00732	346.0	3.5e-120	0.936	0.965	0.768	UniRef:UniRef50_A0A3A4BED7
contig_1	cds	856555	857319	-	LKFOJG_00733	482.0	3.1e-173	1.0	1.0	1.0	UniRef:UniRef50_D7GIS2
contig_1	cds	857524	857652	+	LKFOJG_00734	-	-	-	-	-	-
contig_1	cds	857668	859011	+	LKFOJG_00735	474.0	1.2e-163	0.973	0.928	0.600	UniRef:UniRef50_A0A938Z7E2
contig_1	cds	859170	860060	+	LKFOJG_00736	316.0	1.6e-105	0.980	0.829	0.545	UniRef:UniRef50_W2VI15
contig_1	cds	860468	862342	+	LKFOJG_00737	783.0	7.9e-279	0.941	0.843	0.698	UniRef:UniRef50_P9WMJ9
contig_1	cds	862507	863157	+	LKFOJG_00738	248.0	1.4e-81	0.944	0.819	0.667	UniRef:UniRef50_D7GIS6
contig_1	cds	863219	864391	+	LKFOJG_00739	388.0	1.5e-131	0.995	0.935	0.575	UniRef:UniRef50_A0A1H1ZUT0
contig_1	cds	864484	864918	+	LKFOJG_00740	144.0	6.4e-43	0.896	0.832	0.605	UniRef:UniRef50_F5XKU1
contig_1	cds	865077	866033	-	LKFOJG_00741	604.0	2.1e-219	0.997	0.997	0.997	UniRef:UniRef50_D7GIS9
contig_1	cds	866334	868598	+	LKFOJG_00742	772.0	1.1e-270	1.027	0.937	0.535	UniRef:UniRef50_D2S5P8
contig_1	cds	868603	869949	+	LKFOJG_00743	507.0	4.0e-176	0.987	0.893	0.575	UniRef:UniRef50_S3XPB9
contig_1	cds	869949	870437	+	LKFOJG_00744	-	-	-	-	-	-
contig_1	cds	870568	872244	+	LKFOJG_00745	664.0	5.4e-234	1.0	0.855	0.604	UniRef:UniRef50_Q5XZD9
