# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	10298	11374	-	BPMOEK_00518	718.0	3.6e-263	1.0	1.0	0.997	UniRef:UniRef50_R7XRQ4
contig_3	cds	12157	12495	-	BPMOEK_00519	146.0	4.3e-45	1.0	1.0	0.634	UniRef:UniRef50_N0E0M3
contig_3	cds	12492	13853	-	BPMOEK_00520	505.0	1.9e-175	0.985	0.901	0.623	UniRef:UniRef50_G4CXR1
contig_3	cds	14015	15079	-	BPMOEK_00521	655.0	1.8e-238	1.0	1.0	0.997	UniRef:UniRef50_A0A1H9RV07
contig_3	cds	15236	16138	-	BPMOEK_00522	592.0	3.9e-215	1.0	1.0	1.0	UniRef:UniRef50_D7GG72
contig_3	cds	16142	16684	-	BPMOEK_00523	-	-	-	-	-	-
contig_3	cds	16686	17954	-	BPMOEK_00524	819.0	6.2e-301	1.0	1.0	1.0	UniRef:UniRef50_A0A1H9RV55
contig_3	cds	18104	18661	-	BPMOEK_00525	308.0	8.1e-107	0.984	1.0	0.797	UniRef:UniRef50_A0A1N5UGV5
contig_3	cds	18723	20093	+	BPMOEK_00526	494.0	2.4e-171	1.007	0.996	0.608	UniRef:UniRef50_A0A383S5F1
contig_3	cds	20255	21346	+	BPMOEK_00527	706.0	2.0e-258	1.0	1.0	0.994	UniRef:UniRef50_D7GG67
contig_3	cds	21767	22015	-	BPMOEK_00528	-	-	-	-	-	-
contig_3	cds	22038	22280	-	BPMOEK_00529	-	-	-	-	-	-
contig_3	cds	22364	23620	-	BPMOEK_00530	757.0	2.1e-276	1.019	1.0	0.948	UniRef:UniRef50_D7GH87
contig_3	cds	24528	24827	+	BPMOEK_00531	196.0	3.8e-65	1.0	0.980	0.990	UniRef:UniRef50_D7GH91
contig_3	cds	25323	25556	-	BPMOEK_00532	-	-	-	-	-	-
contig_3	cds	25783	26196	-	BPMOEK_00533	-	-	-	-	-	-
contig_3	cds	26359	27246	-	BPMOEK_00534	346.0	2.1e-117	1.0	0.826	0.600	UniRef:UniRef50_Q8CMY5
contig_3	cds	27629	28180	-	BPMOEK_00535	221.0	5.7e-72	0.989	0.801	0.608	UniRef:UniRef50_A0A399H427
contig_3	cds	28560	29843	+	BPMOEK_00536	547.0	4.3e-192	1.0	0.846	0.621	UniRef:UniRef50_P9WPD5
contig_3	cds	30083	31141	+	BPMOEK_00537	408.0	2.1e-140	0.949	0.877	0.629	UniRef:UniRef50_A0A4Y6UQW3
contig_3	cds	31284	31925	+	BPMOEK_00538	423.0	5.3e-151	1.0	0.887	0.995	UniRef:UniRef50_A0A0B7NTN2
contig_3	cds	31953	32156	-	BPMOEK_00539	-	-	-	-	-	-
contig_3	cds	32549	35053	-	BPMOEK_00540	702.0	3.9e-240	0.994	0.856	0.537	UniRef:UniRef50_A0A401V0I7
contig_3	cds	35267	35953	+	BPMOEK_00541	427.0	4.0e-152	1.048	1.0	0.929	UniRef:UniRef50_D7GHA1
contig_3	cds	36011	36667	+	BPMOEK_00542	276.0	1.2e-92	1.0	0.924	0.656	UniRef:UniRef50_A0A0R2DA08
contig_3	cds	36856	37173	+	BPMOEK_00543	-	-	-	-	-	-
contig_3	cds	37213	38004	-	BPMOEK_00544	524.0	1.5e-189	1.0	1.0	1.0	UniRef:UniRef50_D7GHA4
contig_3	cds	37994	38725	-	BPMOEK_00545	269.0	4.8e-89	1.037	0.937	0.579	UniRef:UniRef50_D7GHA5
contig_3	cds	38722	39828	-	BPMOEK_00546	659.0	4.4e-239	1.0	0.911	0.995	UniRef:UniRef50_D7GHA6
contig_3	cds	39836	40876	-	BPMOEK_00547	-	-	-	-	-	-
contig_3	ncRNA-region	40913	41091	-	-	90.2	1.3e-15	-	-	-	RFAM:RF00174
contig_3	cds	41292	43067	+	BPMOEK_00548	849.0	9.1e-307	1.049	1.006	0.850	UniRef:UniRef50_D7GHA8
contig_3	cds	43122	44612	+	BPMOEK_00549	581.0	3.1e-203	1.054	0.891	0.602	UniRef:UniRef50_A0A8B3GEI7
contig_3	cds	45015	46505	+	BPMOEK_00550	655.0	1.4e-233	0.982	0.940	0.671	UniRef:UniRef50_S2WMM0
contig_3	cds	46648	48744	+	BPMOEK_00551	1282.0	0.0	1.0	1.0	0.993	UniRef:UniRef50_A0A341FGX9
contig_3	cds	49167	51218	+	BPMOEK_00552	1176.0	0.0	1.026	1.0	0.920	UniRef:UniRef50_D7GHB3
contig_3	cds	51294	52013	+	BPMOEK_00553	-	-	-	-	-	-
contig_3	cds	52142	53461	-	BPMOEK_00554	-	-	-	-	-	-
contig_3	cds	53880	54857	+	BPMOEK_00555	371.0	1.9e-127	0.960	1.0	0.622	UniRef:UniRef50_O30973
contig_3	cds	55031	55354	+	BPMOEK_00556	-	-	-	-	-	-
contig_3	cds	55354	55800	+	BPMOEK_00557	159.0	8.1e-49	0.973	0.947	0.563	UniRef:UniRef50_A0A344UY90
contig_3	cds	56095	57078	-	BPMOEK_00558	292.0	1.2e-95	0.954	0.860	0.554	UniRef:UniRef50_P9WIJ9
contig_3	cds	57075	58610	-	BPMOEK_00559	-	-	-	-	-	-
contig_3	cds	59623	60393	-	BPMOEK_00560	500.0	3.0e-180	1.0	0.981	1.0	UniRef:UniRef50_Q6A5B2
contig_3	cds	60416	61381	-	BPMOEK_00561	-	-	-	-	-	-
contig_3	cds	61433	62524	-	BPMOEK_00562	324.0	2.6e-107	0.843	0.818	0.549	UniRef:UniRef50_S2X1N3
contig_3	cds	62535	62885	-	BPMOEK_00563	-	-	-	-	-	-
contig_3	cds	62882	63310	-	BPMOEK_00564	261.0	1.0e-89	1.0	1.0	0.993	UniRef:UniRef50_A0A7W4H0W3
contig_3	cds	63316	63453	-	BPMOEK_00565	-	-	-	-	-	-
contig_4	cds	1	3399	+	BPMOEK_00566	2197.0	0.0	1.005	1.0	0.983	UniRef:UniRef50_A0A383S6Z0
contig_4	cds	3557	4705	-	BPMOEK_00567	682.0	4.3e-248	0.971	0.956	0.989	UniRef:UniRef50_A0A0A8QYY8
contig_4	cds	4702	5394	-	BPMOEK_00568	-	-	-	-	-	-
contig_4	cds	5391	6236	-	BPMOEK_00569	493.0	1.0e-175	1.0	0.810	1.0	UniRef:UniRef50_A0A2C7AS16
contig_4	cds	6486	7061	+	BPMOEK_00570	-	-	-	-	-	-
contig_4	cds	7101	9107	-	BPMOEK_00571	1244.0	0.0	0.931	0.872	0.995	UniRef:UniRef50_D7GGZ9
contig_4	cds	9104	9907	-	BPMOEK_00572	345.0	3.4e-118	0.981	0.891	0.634	UniRef:UniRef50_P9WQ13
contig_4	cds	10138	10857	-	BPMOEK_00573	405.0	1.5e-143	1.0	1.0	0.996	UniRef:UniRef50_D7GH01
contig_4	cds	10960	12528	-	BPMOEK_00574	964.0	0.0	1.084	0.936	0.889	UniRef:UniRef50_A0A2C8A3W9
contig_5	cds	16	1293	+	BPMOEK_00575	593.0	2.5e-211	0.979	0.920	0.702	UniRef:UniRef50_K9ED32
contig_5	cds	1332	2162	-	BPMOEK_00576	527.0	1.7e-190	1.0	1.0	1.0	UniRef:UniRef50_D7GGU0
contig_5	cds	2310	4028	+	BPMOEK_00577	478.0	1.4e-161	0.988	0.969	0.513	UniRef:UniRef50_A0A917IXS4
contig_5	cds	4103	4855	+	BPMOEK_00578	251.0	3.0e-81	1.036	0.838	0.514	UniRef:UniRef50_A0R756
contig_5	cds	5017	5847	+	BPMOEK_00579	337.0	9.1e-115	0.946	0.842	0.651	UniRef:UniRef50_A0A344UVN6
contig_5	cds	6056	6739	-	BPMOEK_00580	200.0	4.2e-62	0.996	0.816	0.504	UniRef:UniRef50_S3YIX4
contig_5	cds	7558	8046	+	BPMOEK_00581	-	-	-	-	-	-
contig_5	cds	8591	9670	+	BPMOEK_00582	613.0	1.7e-221	1.0	0.942	0.841	UniRef:UniRef50_K7RVH3
contig_5	cds	9730	10602	+	BPMOEK_00583	362.0	3.0e-124	0.959	0.894	0.612	UniRef:UniRef50_A0A0W1KJN5
contig_5	cds	10634	12208	+	BPMOEK_00584	696.0	1.2e-248	1.002	0.948	0.638	UniRef:UniRef50_A0A1R4FT02
contig_5	cds	12221	13597	+	BPMOEK_00585	615.0	6.1e-219	1.017	0.963	0.633	UniRef:UniRef50_A0A344UVN1
contig_5	cds	13835	15583	+	BPMOEK_00586	595.0	2.5e-207	0.940	0.950	0.569	UniRef:UniRef50_A0A8H9HEQ3
contig_5	cds	15702	17768	+	BPMOEK_00587	776.0	6.1e-275	1.009	0.986	0.588	UniRef:UniRef50_A0A9W6LID8
contig_5	cds	18049	18360	-	BPMOEK_00588	-	-	-	-	-	-
contig_5	cds	18537	20825	+	BPMOEK_00589	1059.0	0.0	0.980	0.937	0.697	UniRef:UniRef50_J9VZH2
contig_5	cds	20893	21789	-	BPMOEK_00590	-	-	-	-	-	-
contig_5	cds	21904	22737	+	BPMOEK_00591	554.0	5.7e-201	1.0	1.0	1.0	UniRef:UniRef50_D7GGS4
contig_5	cds	22730	23815	+	BPMOEK_00592	674.0	1.5e-245	1.0	1.0	0.967	UniRef:UniRef50_D7GGS3
contig_5	cds	23816	24673	-	BPMOEK_00593	254.0	2.6e-82	0.979	0.959	0.509	UniRef:UniRef50_D7GGS2
contig_5	cds	24846	26075	+	BPMOEK_00594	506.0	6.6e-177	0.976	0.877	0.669	UniRef:UniRef50_S3X574
contig_5	cds	26072	26890	+	BPMOEK_00595	280.0	1.4e-92	0.985	0.940	0.549	UniRef:UniRef50_D7GGS0
contig_5	cds	27061	27672	+	BPMOEK_00596	356.0	3.1e-125	1.0	1.0	0.985	UniRef:UniRef50_A0A2C7Z5D5
contig_5	cds	27790	28770	-	BPMOEK_00597	302.0	1.0e-99	0.936	0.864	0.502	UniRef:UniRef50_C9Z1S4
contig_5	cds	28854	29543	-	BPMOEK_00598	226.0	1.6e-72	0.996	0.864	0.539	UniRef:UniRef50_A0A0P0RIC5
contig_5	cds	29569	30816	-	BPMOEK_00599	350.0	4.8e-116	0.981	0.953	0.509	UniRef:UniRef50_A0A087CEG4
contig_5	cds	30854	31198	+	BPMOEK_00600	-	-	-	-	-	-
contig_5	cds	31281	31835	+	BPMOEK_00601	-	-	-	-	-	-
contig_5	cds	31906	32451	-	BPMOEK_00602	365.0	2.6e-129	1.0	1.0	1.0	UniRef:UniRef50_D7GGR3
contig_5	cds	32583	32930	+	BPMOEK_00603	126.0	5.8e-37	0.887	0.903	0.647	UniRef:UniRef50_A0A1Q9TGR0
contig_5	cds	32927	35041	+	BPMOEK_00604	662.0	7.3e-230	0.982	0.982	0.601	UniRef:UniRef50_A0A0N7H7Q6
contig_5	cds	35093	35584	+	BPMOEK_00605	-	-	-	-	-	-
contig_5	cds	35703	36308	+	BPMOEK_00606	372.0	1.1e-131	1.0	1.0	1.0	UniRef:UniRef50_A0A0B7P1H0
contig_5	cds	36364	37173	+	BPMOEK_00607	266.0	6.3e-88	0.933	0.988	0.534	UniRef:UniRef50_F9NWB7
contig_5	cds	37246	37470	-	BPMOEK_00608	-	-	-	-	-	-
contig_5	cds	37616	38224	-	BPMOEK_00609	394.0	3.6e-140	1.0	0.990	0.995	UniRef:UniRef50_D7GGQ6
contig_5	cds	38404	39093	+	BPMOEK_00610	437.0	1.5e-156	1.0	1.0	0.996	UniRef:UniRef50_A0A0A8QV11
contig_5	cds	39637	40347	+	BPMOEK_00611	-	-	-	-	-	-
contig_5	cds	40347	41384	+	BPMOEK_00612	639.0	3.3e-232	1.0	1.0	0.986	UniRef:UniRef50_D7GGQ3
contig_5	cds	41381	43156	+	BPMOEK_00613	545.0	1.6e-187	0.941	0.931	0.549	UniRef:UniRef50_A0A917W5F1
contig_5	cds	43153	44046	+	BPMOEK_00614	296.0	1.1e-98	0.990	0.987	0.595	UniRef:UniRef50_A0A375I5E9
contig_5	cds	44039	44944	+	BPMOEK_00615	266.0	2.2e-86	1.020	1.0	0.505	UniRef:UniRef50_A0A6G7YAN3
contig_5	cds	45029	45253	+	BPMOEK_00616	63.5	2.2e-13	0.824	0.871	0.607	UniRef:UniRef50_U1F052
contig_5	cds	45228	45650	+	BPMOEK_00617	-	-	-	-	-	-
contig_5	cds	45716	46273	+	BPMOEK_00618	-	-	-	-	-	-
contig_5	cds	46270	48276	+	BPMOEK_00619	-	-	-	-	-	-
contig_5	cds	48257	50281	-	BPMOEK_00620	-	-	-	-	-	-
contig_5	cds	50427	51224	-	BPMOEK_00621	272.0	1.2e-89	0.974	0.866	0.558	UniRef:UniRef50_A0A7W6BE16
contig_5	cds	51716	52738	+	BPMOEK_00622	298.0	3.8e-98	0.971	0.968	0.515	UniRef:UniRef50_D7GGZ6
contig_5	cds	52929	53501	+	BPMOEK_00623	371.0	5.8e-131	0.979	0.838	1.0	UniRef:UniRef50_D7GGZ5
contig_5	cds	53882	54901	+	BPMOEK_00624	637.0	1.2e-231	1.0	1.0	0.982	UniRef:UniRef50_A0A2C7YPG2
contig_5	cds	55037	55948	+	BPMOEK_00625	246.0	2.3e-78	0.865	0.826	0.500	UniRef:UniRef50_A0A0A1D0D3
contig_5	cds	56115	57026	+	BPMOEK_00626	273.0	7.1e-89	0.875	0.826	0.543	UniRef:UniRef50_A0A285VCN3
contig_5	cds	57108	58088	+	BPMOEK_00627	315.0	1.1e-104	0.883	0.840	0.542	UniRef:UniRef50_E6S643
contig_5	cds	58090	58917	+	BPMOEK_00628	355.0	5.0e-122	0.931	0.818	0.711	UniRef:UniRef50_A0A2P9F9Y3
contig_5	cds	59794	60675	+	BPMOEK_00629	491.0	9.6e-176	1.0	1.0	1.0	UniRef:UniRef50_D7GGY9
contig_5	cds	60888	63002	-	BPMOEK_00630	765.0	1.8e-269	1.101	0.996	0.543	UniRef:UniRef50_J9RQU3
contig_5	cds	63170	64375	+	BPMOEK_00631	821.0	2.1e-302	1.0	1.0	1.0	UniRef:UniRef50_D7GGY7
contig_5	cds	64478	64924	+	BPMOEK_00632	160.0	3.7e-49	0.946	0.870	0.564	UniRef:UniRef50_A0AAD0SLU7
contig_5	cds	65217	66227	+	BPMOEK_00633	401.0	3.2e-138	0.967	0.900	0.606	UniRef:UniRef50_K9AER2
contig_5	cds	66233	67576	+	BPMOEK_00634	496.0	2.7e-172	1.004	0.959	0.621	UniRef:UniRef50_A0A0F4L349
contig_5	cds	67621	68601	+	BPMOEK_00635	665.0	7.5e-243	1.0	0.911	0.997	UniRef:UniRef50_A0A4R6QXZ1
contig_5	cds	68828	70117	+	BPMOEK_00636	508.0	3.3e-177	0.988	0.895	0.587	UniRef:UniRef50_A0A172YB78
contig_5	cds	70136	70501	+	BPMOEK_00637	-	-	-	-	-	-
contig_5	cds	70561	71907	+	BPMOEK_00638	669.0	5.2e-241	0.967	0.993	0.746	UniRef:UniRef50_A0A498QIU8
contig_5	cds	72230	74107	+	BPMOEK_00639	1204.0	0.0	1.0	0.910	0.997	UniRef:UniRef50_D7GGX8
contig_5	cds	74264	74728	-	BPMOEK_00640	-	-	-	-	-	-
contig_5	cds	74981	75463	-	BPMOEK_00641	132.0	3.8e-38	0.894	0.867	0.531	UniRef:UniRef50_A0A7M4DE97
contig_5	cds	75823	76155	+	BPMOEK_00642	184.0	6.5e-60	0.991	0.813	0.771	UniRef:UniRef50_A0A375I5A8
contig_5	cds	76152	76931	+	BPMOEK_00643	498.0	1.3e-179	1.0	1.0	0.996	UniRef:UniRef50_A0A923E4F9
contig_5	cds	76928	77509	+	BPMOEK_00644	246.0	8.8e-82	0.953	0.885	0.717	UniRef:UniRef50_A0A9X0K4M5
contig_5	cds	77541	78173	-	BPMOEK_00645	-	-	-	-	-	-
contig_5	cds	78133	78612	-	BPMOEK_00646	-	-	-	-	-	-
contig_5	cds	78551	79897	-	BPMOEK_00647	669.0	5.2e-241	0.967	0.993	0.746	UniRef:UniRef50_A0A498QIU8
contig_5	cds	81041	83173	-	BPMOEK_00648	947.0	0.0	0.956	0.874	0.669	UniRef:UniRef50_G8TEN0
contig_5	cds	83127	83654	-	BPMOEK_00649	-	-	-	-	-	-
contig_5	cds	83651	83914	-	BPMOEK_00650	-	-	-	-	-	-
contig_5	cds	83918	84220	-	BPMOEK_00651	104.0	6.7e-29	0.980	1.010	0.551	UniRef:UniRef50_C1B8A7
contig_5	cds	84804	85745	+	BPMOEK_00652	620.0	5.6e-226	1.0	1.0	1.0	UniRef:UniRef50_A0A1Q2CWK8
contig_5	cds	85742	86089	+	BPMOEK_00653	-	-	-	-	-	-
contig_5	cds	86140	86673	+	BPMOEK_00654	-	-	-	-	-	-
contig_5	cds	86666	87235	+	BPMOEK_00655	-	-	-	-	-	-
contig_5	cds	87232	87657	+	BPMOEK_00656	-	-	-	-	-	-
contig_5	cds	87784	87951	-	BPMOEK_00657	-	-	-	-	-	-
contig_5	cds	88025	88309	-	BPMOEK_00658	114.0	1.7e-32	0.968	0.835	0.670	UniRef:UniRef50_A0A418Q6W1
contig_5	cds	88598	88774	+	BPMOEK_00659	-	-	-	-	-	-
contig_5	cds	88780	89088	+	BPMOEK_00660	140.0	5.8e-43	1.0	1.0	0.696	UniRef:UniRef50_A0A3D5DTS0
contig_5	cds	89050	90207	-	BPMOEK_00661	393.0	6.0e-134	1.003	0.985	0.536	UniRef:UniRef50_W7SG04
contig_5	cds	90603	91082	-	BPMOEK_00662	276.0	1.3e-94	1.0	0.874	0.975	UniRef:UniRef50_K6XAT2
contig_5	cds	92009	92356	+	BPMOEK_00663	-	-	-	-	-	-
contig_5	cds	92539	92730	+	BPMOEK_00664	-	-	-	-	-	-
contig_5	cds	92779	94125	+	BPMOEK_00665	669.0	5.2e-241	0.967	0.993	0.746	UniRef:UniRef50_A0A498QIU8
contig_5	cds	94125	94766	+	BPMOEK_00666	-	-	-	-	-	-
contig_6	cds	1	1569	+	BPMOEK_00667	608.0	5.1e-214	1.054	0.986	0.585	UniRef:UniRef50_A0A168RIY5
contig_6	cds	1566	2750	+	BPMOEK_00668	-	-	-	-	-	-
contig_6	cds	2747	5785	+	BPMOEK_00669	1222.0	0.0	1.017	1.001	0.623	UniRef:UniRef50_A0A7M1MD85
contig_6	cds	5859	7427	+	BPMOEK_00670	-	-	-	-	-	-
contig_6	cds	7542	8495	-	BPMOEK_00671	630.0	1.2e-229	1.0	0.997	0.968	UniRef:UniRef50_D7GHR7
contig_6	cds	8923	9810	-	BPMOEK_00672	508.0	1.3e-181	1.0	0.908	0.834	UniRef:UniRef50_A0A916YFP2
contig_6	ncRNA-region	9754	9888	-	-	52.0	5.1e-09	-	-	-	RFAM:RF01497
contig_6	cds	9843	10187	-	BPMOEK_00673	147.0	3.3e-45	0.991	1.0	0.681	UniRef:UniRef50_A0A077M6R0
contig_6	cds	10501	11307	-	BPMOEK_00674	528.0	7.7e-191	0.993	0.914	1.0	UniRef:UniRef50_D7GHP3
contig_6	cds	11485	13020	-	BPMOEK_00675	1006.0	0.0	1.0	0.884	0.996	UniRef:UniRef50_D7GHP4
contig_6	cds	13279	14142	-	BPMOEK_00676	286.0	6.0e-94	1.014	0.820	0.526	UniRef:UniRef50_A0A853B079
contig_6	cds	14135	14860	-	BPMOEK_00677	-	-	-	-	-	-
contig_6	cds	15407	15946	-	BPMOEK_00678	-	-	-	-	-	-
contig_6	cds	15961	17619	+	BPMOEK_00679	-	-	-	-	-	-
contig_6	cds	17759	18439	-	BPMOEK_00680	215.0	7.8e-69	0.982	0.978	0.527	UniRef:UniRef50_D7GHT2
contig_6	cds	18560	19834	-	BPMOEK_00681	523.0	1.0e-182	1.002	0.840	0.633	UniRef:UniRef50_Q6A5P0
contig_6	cds	19961	21586	+	BPMOEK_00682	1027.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_D7GHT0
contig_6	cds	21466	22452	-	BPMOEK_00683	335.0	2.3e-112	0.921	0.825	0.606	UniRef:UniRef50_D7GHS9
contig_6	cds	22994	23674	+	BPMOEK_00684	365.0	3.9e-128	1.0	1.0	0.942	UniRef:UniRef50_D7GHS8
contig_6	cds	23967	24920	-	BPMOEK_00685	642.0	1.4e-233	1.0	0.864	0.991	UniRef:UniRef50_D7GHS7
contig_6	cds	24913	26646	-	BPMOEK_00686	1023.0	0.0	1.069	1.008	0.862	UniRef:UniRef50_A0A0B7NZ33
contig_6	cds	26883	27872	+	BPMOEK_00687	536.0	2.3e-191	0.960	0.823	0.807	UniRef:UniRef50_A0A1E7XGG6
contig_6	cds	28073	29260	+	BPMOEK_00688	399.0	4.9e-135	1.172	1.0	0.555	UniRef:UniRef50_G9PEV7
contig_6	cds	29257	31077	+	BPMOEK_00689	-	-	-	-	-	-
contig_7	cds	1	1305	+	BPMOEK_00690	650.0	1.2e-233	0.998	0.993	0.725	UniRef:UniRef50_A0A498QIU8
contig_7	cds	1342	2649	-	BPMOEK_00691	853.0	0.0	1.193	1.0	0.836	UniRef:UniRef50_G9PHX7
contig_7	cds	3121	4326	-	BPMOEK_00692	408.0	3.6e-139	0.990	0.966	0.559	UniRef:UniRef50_D7GHB2
contig_7	cds	4828	6780	+	BPMOEK_00693	1178.0	0.0	1.0	1.0	0.997	UniRef:UniRef50_D7GH85
contig_8	cds	97	1503	+	BPMOEK_00694	885.0	0.0	1.0	0.936	0.996	UniRef:UniRef50_A0A2C7APS2
contig_8	cds	1500	2159	+	BPMOEK_00695	209.0	7.2e-66	1.0	0.830	0.511	UniRef:UniRef50_A0A2P9FBJ8
contig_8	cds	2395	4047	-	BPMOEK_00696	696.0	8.1e-248	0.976	0.924	0.652	UniRef:UniRef50_S3WUI9
contig_8	cds	4064	5254	-	BPMOEK_00697	437.0	1.4e-150	0.995	0.906	0.589	UniRef:UniRef50_G9PH86
contig_8	cds	5632	5790	-	BPMOEK_00698	-	-	-	-	-	-
contig_8	cds	5925	6707	-	BPMOEK_00699	496.0	8.3e-179	1.004	1.0	0.992	UniRef:UniRef50_A0A509MA08
contig_8	cds	6980	7390	+	BPMOEK_00700	229.0	6.8e-77	1.0	0.971	0.963	UniRef:UniRef50_D7GHF4
contig_8	cds	7427	7885	-	BPMOEK_00701	-	-	-	-	-	-
contig_8	cds	7900	8346	-	BPMOEK_00702	-	-	-	-	-	-
contig_8	tRNA	8437	8510	-	BPMOEK_00703	80.6	-	-	-	-	-
contig_8	cds	8584	9102	-	BPMOEK_00704	-	-	-	-	-	-
contig_8	cds	9259	10347	-	BPMOEK_00705	448.0	3.0e-156	0.920	0.910	0.628	UniRef:UniRef50_A0A7R6WBN5
contig_8	cds	10344	10916	-	BPMOEK_00706	167.0	1.9e-50	0.989	0.817	0.500	UniRef:UniRef50_W6JYB4
contig_8	cds	10981	11778	-	BPMOEK_00707	239.0	1.1e-76	0.981	0.922	0.531	UniRef:UniRef50_A0A3P3VYR2
contig_8	cds	12019	12294	+	BPMOEK_00708	125.0	6.0e-37	0.978	0.802	0.629	UniRef:UniRef50_U1Q991
contig_8	cds	12425	13207	-	BPMOEK_00709	515.0	1.3e-185	1.0	0.884	1.0	UniRef:UniRef50_D7GHE6
contig_8	cds	13531	16266	-	BPMOEK_00710	1149.0	0.0	0.939	0.909	0.678	UniRef:UniRef50_A0A3S4WX55
contig_8	cds	16313	18355	-	BPMOEK_00711	895.0	0.0	0.993	0.923	0.680	UniRef:UniRef50_C9KQA6
contig_8	cds	18776	19252	-	BPMOEK_00712	-	-	-	-	-	-
contig_8	cds	19275	20582	-	BPMOEK_00713	855.0	0.0	1.193	1.0	0.838	UniRef:UniRef50_G9PHX7
contig_8	cds	20746	21660	+	BPMOEK_00714	357.0	1.1e-121	0.993	0.848	0.593	UniRef:UniRef50_A0A0Q9NII0
contig_8	cds	21756	22946	+	BPMOEK_00715	405.0	1.1e-137	0.985	0.855	0.569	UniRef:UniRef50_A0A0B2ABQ3
contig_8	cds	23013	24431	-	BPMOEK_00716	536.0	4.2e-187	1.013	0.964	0.565	UniRef:UniRef50_A0A7C8FYY5
contig_8	cds	24436	25434	-	BPMOEK_00717	501.0	2.4e-178	0.988	0.973	0.735	UniRef:UniRef50_A0A7K0G7D0
contig_8	cds	25567	28965	-	BPMOEK_00718	1689.0	0.0	1.187	1.0	0.766	UniRef:UniRef50_A0A2C7AMA3
contig_8	cds	29258	30445	+	BPMOEK_00719	546.0	5.4e-194	0.959	0.979	0.670	UniRef:UniRef50_A0A5M8P9S5
contig_8	cds	30442	32478	+	BPMOEK_00720	1378.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_D7GHI6
contig_8	cds	32450	33367	+	BPMOEK_00721	-	-	-	-	-	-
contig_8	cds	33367	34146	+	BPMOEK_00722	301.0	1.1e-101	0.884	0.888	0.659	UniRef:UniRef50_A0A1R4HWD6
contig_8	cds	34297	36612	-	BPMOEK_00723	894.0	0.0	1.042	1.001	0.585	UniRef:UniRef50_A0AAN0KI30
contig_8	cds	36757	37614	-	BPMOEK_00724	303.0	7.9e-101	0.996	0.833	0.556	UniRef:UniRef50_A0A316ASF4
contig_8	cds	37611	38573	-	BPMOEK_00725	316.0	2.6e-105	0.956	0.877	0.562	UniRef:UniRef50_A0A6N2T471
contig_8	cds	38797	39213	-	BPMOEK_00726	-	-	-	-	-	-
contig_8	cds	39218	39727	-	BPMOEK_00727	139.0	1.4e-40	0.941	0.893	0.541	UniRef:UniRef50_A0A7Y9H0W8
contig_8	cds	40846	41643	-	BPMOEK_00728	291.0	5.3e-97	0.902	0.818	0.586	UniRef:UniRef50_D7GHJ5
contig_8	cds	41643	42539	-	BPMOEK_00729	572.0	2.0e-207	1.0	1.0	0.963	UniRef:UniRef50_A0A1H9RQN1
contig_8	cds	42552	43742	-	BPMOEK_00730	384.0	2.8e-129	1.003	0.900	0.521	UniRef:UniRef50_A0A2A3YLC7
contig_8	cds	43903	45435	-	BPMOEK_00731	604.0	6.3e-213	1.025	1.0	0.641	UniRef:UniRef50_D7GHJ8
contig_8	cds	46463	47407	+	BPMOEK_00732	-	-	-	-	-	-
contig_8	cds	47537	48586	+	BPMOEK_00733	614.0	2.5e-222	1.0	1.0	1.0	UniRef:UniRef50_D7GG82
contig_8	tRNA	48659	48731	+	BPMOEK_00734	77.6	-	-	-	-	-
contig_8	cds	48941	49783	-	BPMOEK_00735	472.0	5.4e-168	0.957	0.848	0.940	UniRef:UniRef50_D7GG80
contig_8	cds	49783	51297	-	BPMOEK_00736	713.0	2.0e-256	1.006	1.0	0.994	UniRef:UniRef50_A0A1H9QHS5
contig_8	cds	51562	53013	+	BPMOEK_00737	597.0	4.8e-211	0.998	0.953	0.643	UniRef:UniRef50_D7GG78
contig_8	cds	53189	54544	+	BPMOEK_00738	546.0	6.0e-192	0.996	0.957	0.581	UniRef:UniRef50_D7GG76
contig_8	cds	54944	56020	-	BPMOEK_00739	718.0	3.6e-263	1.0	1.0	0.997	UniRef:UniRef50_R7XRQ4
contig_8	cds	57259	58035	-	BPMOEK_00740	-	-	-	-	-	-
contig_8	cds	58163	59323	+	BPMOEK_00741	463.0	1.8e-161	1.0	0.997	0.635	UniRef:UniRef50_U2S8Q6
contig_8	cds	59397	60686	+	BPMOEK_00742	446.0	2.1e-153	0.923	0.894	0.626	UniRef:UniRef50_A0A7X7Q6U8
contig_8	cds	60715	61461	+	BPMOEK_00743	-	-	-	-	-	-
contig_8	cds	61714	63381	+	BPMOEK_00744	1107.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_A0A2C7AH28
contig_8	cds	63663	64184	+	BPMOEK_00745	-	-	-	-	-	-
contig_8	cds	64266	65573	+	BPMOEK_00746	853.0	0.0	1.193	1.0	0.836	UniRef:UniRef50_G9PHX7
