# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	640041	640805	-	CNGMIB_00687	283.0	2.9e-95	0.823	1.020	0.622	UniRef:UniRef50_A0A538KFT4
contig_1	cds	640802	641011	-	CNGMIB_00688	-	-	-	-	-	-
contig_1	cds	641016	642824	-	CNGMIB_00689	770.0	4.8e-275	0.945	0.875	0.671	UniRef:UniRef50_C0N919
contig_1	cds	642821	643582	-	CNGMIB_00690	250.0	1.1e-81	0.996	0.958	0.571	UniRef:UniRef50_D7GEH0
contig_1	cds	643680	644378	+	CNGMIB_00691	258.0	1.4e-85	0.931	0.908	0.569	UniRef:UniRef50_D7GEH1
contig_1	cds	644386	645111	-	CNGMIB_00692	303.0	2.1e-102	1.071	0.884	0.597	UniRef:UniRef50_Q820Y0
contig_1	cds	645177	645578	-	CNGMIB_00693	-	-	-	-	-	-
contig_1	cds	645736	645990	-	CNGMIB_00694	103.0	7.0e-29	1.0	1.0	0.643	UniRef:UniRef50_O33015
contig_1	cds	645993	646484	-	CNGMIB_00695	305.0	4.1e-106	1.0	1.0	1.0	UniRef:UniRef50_F5XRG6
contig_1	cds	646662	649355	-	CNGMIB_00696	-	-	-	-	-	-
contig_1	cds	649481	650635	-	CNGMIB_00697	-	-	-	-	-	-
contig_1	cds	650772	654548	-	CNGMIB_00698	-	-	-	-	-	-
contig_1	cds	654586	654744	-	CNGMIB_00699	-	-	-	-	-	-
contig_1	cds	654702	655199	-	CNGMIB_00700	-	-	-	-	-	-
contig_1	cds	655211	656116	-	CNGMIB_00701	263.0	1.1e-85	0.970	1.0	0.503	UniRef:UniRef50_A0A7X7JWG0
contig_1	cds	656116	656838	-	CNGMIB_00702	254.0	1.8e-83	0.988	0.915	0.578	UniRef:UniRef50_A0A3S4YR79
contig_1	cds	656825	657037	-	CNGMIB_00703	150.0	9.2e-48	1.0	1.0	1.0	UniRef:UniRef50_C5C3G5
contig_1	cds	657188	657673	-	CNGMIB_00704	171.0	2.7e-53	0.969	0.951	0.564	UniRef:UniRef50_A0A7Y9JB07
contig_1	cds	657836	658321	-	CNGMIB_00705	181.0	3.1e-57	0.969	0.886	0.596	UniRef:UniRef50_Q6A7Q4
contig_1	cds	658314	658913	-	CNGMIB_00706	184.0	5.6e-57	0.955	0.876	0.547	UniRef:UniRef50_A0A516PYR1
contig_1	cds	659110	659535	+	CNGMIB_00707	-	-	-	-	-	-
contig_1	cds	659501	660463	-	CNGMIB_00708	-	-	-	-	-	-
contig_1	cds	660439	661779	-	CNGMIB_00709	-	-	-	-	-	-
contig_1	cds	661910	662095	-	CNGMIB_00710	69.7	4.2e-16	1.0	0.953	0.557	UniRef:UniRef50_A0A349HZS7
contig_1	cds	662256	663821	-	CNGMIB_00711	-	-	-	-	-	-
contig_1	cds	664067	664555	+	CNGMIB_00712	-	-	-	-	-	-
contig_1	cds	664583	665308	-	CNGMIB_00713	444.0	1.4e-158	1.0	1.0	1.0	UniRef:UniRef50_A0A2C7Z9N9
contig_1	cds	665314	665466	-	CNGMIB_00714	-	-	-	-	-	-
contig_1	cds	665436	666053	-	CNGMIB_00715	179.0	4.5e-55	0.990	0.990	0.522	UniRef:UniRef50_A0A1S8C7Q0
contig_1	cds	666259	668481	-	CNGMIB_00716	951.0	0.0	0.970	0.966	0.692	UniRef:UniRef50_Q6A7P6
contig_1	ncRNA-region	668531	668587	-	-	55.5	1.9e-08	-	-	-	RFAM:RF01688
contig_1	cds	668806	669069	-	CNGMIB_00717	97.4	2.7e-26	0.943	0.891	0.573	UniRef:UniRef50_A0A2D5A733
contig_1	cds	669173	670150	-	CNGMIB_00718	288.0	6.0e-94	0.951	0.868	0.521	UniRef:UniRef50_A0A7Z0IM09
contig_1	cds	670476	672002	-	CNGMIB_00719	759.0	2.2e-273	1.0	0.868	0.738	UniRef:UniRef50_C5C1C4
contig_1	cds	672060	672380	-	CNGMIB_00720	-	-	-	-	-	-
contig_1	cds	673095	673991	-	CNGMIB_00721	276.0	6.7e-90	1.003	0.852	0.538	UniRef:UniRef50_A0A0U5BHG3
contig_1	cds	673988	674428	-	CNGMIB_00722	154.0	5.0e-47	1.014	0.974	0.574	UniRef:UniRef50_S3WT29
contig_1	cds	674428	677349	-	CNGMIB_00723	740.0	5.2e-253	1.045	1.064	0.540	UniRef:UniRef50_A0A7K1D7L7
contig_1	cds	677545	677742	-	CNGMIB_00724	-	-	-	-	-	-
contig_1	cds	677827	678129	-	CNGMIB_00725	-	-	-	-	-	-
contig_1	cds	678126	678944	-	CNGMIB_00726	267.0	8.3e-87	1.026	0.816	0.513	UniRef:UniRef50_A0A640SP96
contig_1	cds	678946	679419	-	CNGMIB_00727	-	-	-	-	-	-
contig_1	cds	679688	680671	+	CNGMIB_00728	607.0	3.8e-220	1.003	1.0	0.979	UniRef:UniRef50_D7GEK6
contig_1	cds	680730	682193	-	CNGMIB_00729	592.0	8.5e-208	1.0	0.831	0.630	UniRef:UniRef50_Q9KYR6
contig_1	cds	682148	682549	-	CNGMIB_00730	-	-	-	-	-	-
contig_1	cds	682634	683095	-	CNGMIB_00731	-	-	-	-	-	-
contig_1	cds	683095	683475	-	CNGMIB_00732	-	-	-	-	-	-
contig_1	cds	683615	684781	-	CNGMIB_00733	504.0	9.6e-178	0.936	0.924	0.722	UniRef:UniRef50_A0A1G8B9E4
contig_1	cds	684854	686047	-	CNGMIB_00734	400.0	2.8e-136	0.962	0.941	0.584	UniRef:UniRef50_Q8FP80
contig_1	cds	686118	686579	-	CNGMIB_00735	-	-	-	-	-	-
contig_1	cds	686560	687252	-	CNGMIB_00736	-	-	-	-	-	-
contig_1	cds	687249	688094	-	CNGMIB_00737	367.0	9.3e-127	0.996	0.949	0.639	UniRef:UniRef50_U2SJX3
contig_1	cds	688103	688660	-	CNGMIB_00738	192.0	6.9e-61	0.995	0.963	0.549	UniRef:UniRef50_A5CQS7
contig_1	cds	688663	688974	-	CNGMIB_00739	-	-	-	-	-	-
contig_1	cds	688974	689480	-	CNGMIB_00740	-	-	-	-	-	-
contig_1	cds	689616	690428	-	CNGMIB_00741	246.0	3.8e-79	0.989	0.870	0.521	UniRef:UniRef50_A0QVB9
contig_1	cds	690467	691444	-	CNGMIB_00742	-	-	-	-	-	-
contig_1	cds	691988	692920	+	CNGMIB_00743	-	-	-	-	-	-
contig_1	cds	692963	693889	-	CNGMIB_00744	312.0	7.7e-104	1.032	0.886	0.566	UniRef:UniRef50_A0A516PYK2
contig_1	cds	694038	694652	+	CNGMIB_00745	-	-	-	-	-	-
contig_1	cds	694690	695139	-	CNGMIB_00746	-	-	-	-	-	-
contig_1	cds	695124	698969	-	CNGMIB_00747	-	-	-	-	-	-
contig_1	cds	698966	700168	-	CNGMIB_00748	370.0	4.3e-124	1.060	1.012	0.559	UniRef:UniRef50_A0A3P3VY75
contig_1	cds	700165	701091	-	CNGMIB_00749	400.0	5.5e-139	1.0	0.960	0.675	UniRef:UniRef50_A0A2C8AD52
contig_1	cds	701088	702659	-	CNGMIB_00750	603.0	7.0e-212	1.054	0.987	0.575	UniRef:UniRef50_A0A168RIY5
contig_1	cds	702755	703648	-	CNGMIB_00751	-	-	-	-	-	-
contig_1	cds	703789	704832	+	CNGMIB_00752	368.0	8.5e-125	0.928	0.859	0.581	UniRef:UniRef50_S4XJS1
contig_1	cds	704914	705708	-	CNGMIB_00753	306.0	7.9e-103	0.989	0.873	0.609	UniRef:UniRef50_N0DZ94
contig_1	cds	705861	706610	+	CNGMIB_00754	272.0	2.8e-90	0.976	0.935	0.580	UniRef:UniRef50_D7GEM3
contig_1	cds	706686	707459	-	CNGMIB_00755	249.0	1.2e-80	1.0	0.883	0.502	UniRef:UniRef50_A0A3S9IDG2
contig_1	cds	707549	708283	-	CNGMIB_00756	255.0	2.0e-83	0.955	0.835	0.588	UniRef:UniRef50_A0AA96TIQ6
contig_1	cds	708353	709099	+	CNGMIB_00757	286.0	4.0e-96	1.032	1.0	0.641	UniRef:UniRef50_A0A7W7SVS4
contig_1	cds	709107	709973	+	CNGMIB_00758	287.0	8.4e-95	0.892	0.818	0.591	UniRef:UniRef50_A0A8B3FML0
contig_1	cds	710090	710710	-	CNGMIB_00759	-	-	-	-	-	-
contig_1	cds	711092	711688	-	CNGMIB_00760	-	-	-	-	-	-
contig_1	cds	711961	712410	-	CNGMIB_00761	192.0	4.1e-62	0.872	0.828	0.738	UniRef:UniRef50_D7B0Y2
contig_1	cds	712407	712859	-	CNGMIB_00762	146.0	2.0e-43	1.047	0.877	0.516	UniRef:UniRef50_A0A2V4AGS7
contig_1	cds	712856	713752	-	CNGMIB_00763	314.0	2.7e-105	0.970	0.929	0.547	UniRef:UniRef50_A0A961GBX0
contig_1	cds	713795	713968	+	CNGMIB_00764	-	-	-	-	-	-
contig_1	cds	714101	714850	-	CNGMIB_00765	322.0	1.2e-109	0.996	0.864	0.653	UniRef:UniRef50_A0A0H3ECA5
contig_1	cds	714855	715202	-	CNGMIB_00766	119.0	3.1e-34	0.974	0.903	0.571	UniRef:UniRef50_S3WR35
contig_1	cds	715199	715558	-	CNGMIB_00767	-	-	-	-	-	-
contig_1	cds	715537	716004	-	CNGMIB_00768	-	-	-	-	-	-
contig_1	cds	715962	716414	-	CNGMIB_00769	-	-	-	-	-	-
contig_1	cds	716414	717871	-	CNGMIB_00770	734.0	7.8e-265	0.959	0.903	0.748	UniRef:UniRef50_A0A0B5DBN4
contig_1	cds	717868	718632	-	CNGMIB_00771	265.0	1.2e-87	0.874	0.857	0.608	UniRef:UniRef50_D7GEN7
contig_1	cds	718900	719274	+	CNGMIB_00772	129.0	1.5e-37	0.935	0.841	0.552	UniRef:UniRef50_K0YTF8
contig_1	cds	719271	719969	+	CNGMIB_00773	257.0	1.7e-84	0.974	0.804	0.562	UniRef:UniRef50_S2W1S5
contig_1	cds	719966	720709	+	CNGMIB_00774	-	-	-	-	-	-
contig_1	cds	720932	721552	-	CNGMIB_00775	179.0	2.9e-55	0.951	0.975	0.520	UniRef:UniRef50_C0XT29
contig_1	cds	721557	722447	-	CNGMIB_00776	451.0	2.9e-159	0.983	0.936	0.808	UniRef:UniRef50_P37527
contig_1	cds	722543	723988	+	CNGMIB_00777	449.0	1.6e-152	0.938	0.883	0.568	UniRef:UniRef50_A0A383S401
contig_1	cds	724125	726494	+	CNGMIB_00778	-	-	-	-	-	-
contig_1	cds	726449	726655	+	CNGMIB_00779	-	-	-	-	-	-
contig_1	cds	726652	727410	+	CNGMIB_00780	502.0	3.2e-181	1.0	1.0	1.0	UniRef:UniRef50_D7GEP6
contig_1	cds	727722	728078	-	CNGMIB_00781	147.0	4.0e-45	1.034	0.976	0.623	UniRef:UniRef50_A0A3T1AW50
contig_1	cds	728151	728411	-	CNGMIB_00782	111.0	1.1e-31	0.942	0.802	0.716	UniRef:UniRef50_A0A1H9PM53
contig_1	cds	728534	729322	-	CNGMIB_00783	271.0	6.5e-90	0.969	0.973	0.551	UniRef:UniRef50_A0A5C9A1K0
contig_1	cds	729474	730535	-	CNGMIB_00784	-	-	-	-	-	-
contig_1	cds	730699	731745	-	CNGMIB_00785	417.0	2.3e-144	0.928	0.864	0.669	UniRef:UniRef50_A0QWW2
contig_1	cds	731817	732035	-	CNGMIB_00786	-	-	-	-	-	-
contig_1	cds	732056	732661	-	CNGMIB_00787	-	-	-	-	-	-
contig_1	cds	732778	732981	+	CNGMIB_00788	-	-	-	-	-	-
contig_1	cds	733193	733915	-	CNGMIB_00789	252.0	1.6e-82	0.925	0.813	0.604	UniRef:UniRef50_S3WYT3
contig_1	cds	733981	734328	-	CNGMIB_00790	-	-	-	-	-	-
contig_1	cds	735007	735975	-	CNGMIB_00791	311.0	7.8e-103	0.978	0.847	0.556	UniRef:UniRef50_A0A7V8NDT9
contig_1	cds	735972	736856	-	CNGMIB_00792	320.0	4.4e-107	0.952	0.802	0.568	UniRef:UniRef50_B8H7M0
contig_1	cds	737023	737508	-	CNGMIB_00793	-	-	-	-	-	-
contig_1	cds	737528	737764	-	CNGMIB_00794	-	-	-	-	-	-
contig_1	cds	737740	739014	-	CNGMIB_00795	-	-	-	-	-	-
contig_1	cds	739153	740499	+	CNGMIB_00796	852.0	0.0	1.0	0.933	0.998	UniRef:UniRef50_D7GEQ9
contig_1	cds	740474	741127	+	CNGMIB_00797	233.0	3.2e-75	1.166	0.904	0.534	UniRef:UniRef50_K6XCZ8
contig_1	cds	741230	742111	+	CNGMIB_00798	336.0	1.0e-113	0.997	0.851	0.599	UniRef:UniRef50_S3WUP5
contig_1	cds	742583	743275	+	CNGMIB_00799	-	-	-	-	-	-
contig_1	cds	743417	743953	+	CNGMIB_00800	362.0	2.4e-128	1.0	1.0	1.0	UniRef:UniRef50_D7GER3
contig_1	cds	743913	746126	-	CNGMIB_00801	914.0	0.0	0.886	0.909	0.691	UniRef:UniRef50_A0A7W0PBC6
contig_1	cds	747240	747986	+	CNGMIB_00802	352.0	6.5e-122	1.0	0.954	0.669	UniRef:UniRef50_D7GER5
contig_1	cds	747988	748581	+	CNGMIB_00803	226.0	1.8e-73	0.990	0.882	0.600	UniRef:UniRef50_A0A7X7V5S7
contig_1	cds	748460	749647	-	CNGMIB_00804	-	-	-	-	-	-
contig_1	cds	749838	751037	-	CNGMIB_00805	553.0	7.8e-196	1.020	0.925	0.705	UniRef:UniRef50_A0A0U0QN65
contig_1	cds	751010	751921	-	CNGMIB_00806	384.0	1.4e-133	0.858	0.952	0.727	UniRef:UniRef50_A0A7X9C8L5
contig_1	cds	751995	752273	-	CNGMIB_00807	-	-	-	-	-	-
contig_1	cds	752666	753442	-	CNGMIB_00808	309.0	2.4e-104	1.004	0.878	0.610	UniRef:UniRef50_D7GES0
contig_1	cds	753557	755011	-	CNGMIB_00809	664.0	1.2e-236	0.983	0.853	0.784	UniRef:UniRef50_P9WH43
contig_1	cds	755187	756839	-	CNGMIB_00810	490.0	1.8e-167	0.829	0.874	0.568	UniRef:UniRef50_A0A0H5P3U0
contig_1	cds	757059	757772	+	CNGMIB_00811	412.0	8.9e-146	0.916	0.851	0.968	UniRef:UniRef50_D7GES3
contig_1	cds	757792	760470	-	CNGMIB_00812	1024.0	0.0	1.006	0.917	0.581	UniRef:UniRef50_A0A7J9YE79
contig_1	cds	760577	761200	-	CNGMIB_00813	250.0	1.5e-82	0.961	0.816	0.638	UniRef:UniRef50_K0YRN2
contig_1	tRNA	761420	761502	+	CNGMIB_00814	68.2	-	-	-	-	-
contig_1	cds	761764	763044	-	CNGMIB_00815	397.0	1.7e-133	0.925	0.812	0.551	UniRef:UniRef50_A0A7J9ZWT5
contig_1	cds	763512	764432	-	CNGMIB_00816	354.0	3.5e-120	0.980	0.804	0.620	UniRef:UniRef50_P9WHQ3
contig_1	cds	764429	764974	-	CNGMIB_00817	-	-	-	-	-	-
contig_1	cds	765031	765459	-	CNGMIB_00818	140.0	2.2e-41	0.901	0.805	0.547	UniRef:UniRef50_G4D0C4
contig_1	cds	765577	766533	-	CNGMIB_00819	-	-	-	-	-	-
contig_1	cds	766669	766962	-	CNGMIB_00820	-	-	-	-	-	-
contig_1	cds	766956	767486	-	CNGMIB_00821	-	-	-	-	-	-
contig_1	cds	767637	768425	-	CNGMIB_00822	285.0	1.2e-94	0.992	0.867	0.604	UniRef:UniRef50_A0A1G7DLN2
contig_1	cds	768435	769289	-	CNGMIB_00823	-	-	-	-	-	-
contig_1	cds	769301	769675	-	CNGMIB_00824	-	-	-	-	-	-
contig_1	cds	769893	770624	-	CNGMIB_00825	446.0	2.9e-159	1.0	1.0	0.959	UniRef:UniRef50_D7GET5
contig_1	cds	770621	770875	-	CNGMIB_00826	-	-	-	-	-	-
contig_1	cds	770824	771264	-	CNGMIB_00827	-	-	-	-	-	-
contig_1	cds	771227	772060	-	CNGMIB_00828	-	-	-	-	-	-
contig_1	cds	772057	772530	-	CNGMIB_00829	-	-	-	-	-	-
contig_1	cds	772517	773155	-	CNGMIB_00830	-	-	-	-	-	-
contig_1	cds	773155	773490	-	CNGMIB_00831	-	-	-	-	-	-
contig_1	cds	773499	773606	-	CNGMIB_00832	-	-	-	-	-	-
contig_1	cds	773582	774418	-	CNGMIB_00833	-	-	-	-	-	-
contig_1	cds	774611	776098	-	CNGMIB_00834	523.0	4.6e-181	0.976	0.911	0.576	UniRef:UniRef50_A0A561ECA7
contig_1	cds	776092	777168	-	CNGMIB_00835	368.0	1.1e-124	1.056	0.995	0.542	UniRef:UniRef50_D6ZGZ0
contig_1	cds	777165	777638	-	CNGMIB_00836	-	-	-	-	-	-
contig_1	cds	777602	778648	-	CNGMIB_00837	-	-	-	-	-	-
contig_1	cds	778650	780239	-	CNGMIB_00838	488.0	1.7e-166	0.890	0.828	0.575	UniRef:UniRef50_A0A3Q9UFH6
contig_1	cds	780239	780697	-	CNGMIB_00839	-	-	-	-	-	-
contig_1	cds	780992	782299	-	CNGMIB_00840	-	-	-	-	-	-
contig_1	cds	782296	782814	-	CNGMIB_00841	283.0	2.2e-97	1.023	1.0	0.960	UniRef:UniRef50_A0A2C7ATR8
contig_1	cds	782765	783838	-	CNGMIB_00842	-	-	-	-	-	-
contig_1	ncRNA-region	783912	784022	-	-	61.9	1.2e-09	-	-	-	RFAM:RF01746
contig_1	cds	784017	784454	-	CNGMIB_00843	160.0	3.8e-49	0.972	0.855	0.539	UniRef:UniRef50_Q8FNT1
contig_1	cds	784654	785058	-	CNGMIB_00844	104.0	9.3e-28	0.918	0.925	0.537	UniRef:UniRef50_A0A1H9PJB1
contig_1	cds	785098	785832	-	CNGMIB_00845	-	-	-	-	-	-
contig_1	cds	785775	786338	-	CNGMIB_00846	-	-	-	-	-	-
contig_1	cds	786365	786613	-	CNGMIB_00847	-	-	-	-	-	-
contig_1	cds	786634	789984	-	CNGMIB_00848	2153.0	0.0	0.990	0.916	0.988	UniRef:UniRef50_A0A2C7Z4P8
contig_1	cds	789996	790397	-	CNGMIB_00849	-	-	-	-	-	-
contig_1	cds	790611	792821	+	CNGMIB_00850	772.0	2.0e-271	1.043	0.977	0.572	UniRef:UniRef50_S2VZH0
contig_1	cds	792775	793716	-	CNGMIB_00851	440.0	1.3e-154	0.968	0.927	0.716	UniRef:UniRef50_A0A7W0XZT5
contig_1	cds	793762	794832	+	CNGMIB_00852	-	-	-	-	-	-
contig_1	cds	794956	797226	+	CNGMIB_00853	763.0	1.6e-267	1.015	0.968	0.550	UniRef:UniRef50_A0A1H9PIT6
contig_1	cds	797269	797478	+	CNGMIB_00854	-	-	-	-	-	-
contig_1	cds	797475	798191	+	CNGMIB_00855	-	-	-	-	-	-
contig_1	cds	798204	798947	-	CNGMIB_00856	511.0	4.7e-185	1.0	1.0	1.0	UniRef:UniRef50_D7GEV8
contig_1	cds	798978	800420	-	CNGMIB_00857	685.0	1.8e-245	0.923	0.864	0.754	UniRef:UniRef50_K4QXR3
contig_1	cds	800471	801412	-	CNGMIB_00858	598.0	1.1e-216	0.994	0.866	0.997	UniRef:UniRef50_D7GEW0
contig_1	cds	801405	801995	-	CNGMIB_00859	-	-	-	-	-	-
contig_1	cds	802091	802273	+	CNGMIB_00860	-	-	-	-	-	-
contig_1	cds	802368	803489	-	CNGMIB_00861	669.0	3.7e-243	1.0	1.0	0.989	UniRef:UniRef50_D7GEW2
contig_1	cds	803750	804019	+	CNGMIB_00862	-	-	-	-	-	-
contig_1	cds	804150	804662	-	CNGMIB_00863	191.0	7.4e-61	0.959	0.916	0.577	UniRef:UniRef50_X5E762
contig_1	cds	804989	806005	+	CNGMIB_00864	516.0	7.4e-184	1.0	1.0	0.950	UniRef:UniRef50_D7GEW5
contig_1	cds	806194	807291	+	CNGMIB_00865	377.0	1.4e-127	1.036	0.911	0.524	UniRef:UniRef50_D7GEW6
contig_1	cds	807383	808051	+	CNGMIB_00866	411.0	3.0e-146	1.0	1.0	1.0	UniRef:UniRef50_D7GEW7
contig_1	cds	808100	808759	+	CNGMIB_00867	-	-	-	-	-	-
contig_1	cds	808899	809324	+	CNGMIB_00868	-	-	-	-	-	-
contig_1	cds	809697	810413	-	CNGMIB_00869	-	-	-	-	-	-
contig_1	cds	810413	810937	-	CNGMIB_00870	191.0	8.6e-61	0.891	0.871	0.626	UniRef:UniRef50_A0A1H9PI53
contig_1	cds	811150	812613	+	CNGMIB_00871	618.0	9.4e-219	0.998	0.910	0.650	UniRef:UniRef50_A0A2U1SX49
contig_1	cds	812752	813102	-	CNGMIB_00872	119.0	2.4e-34	0.948	0.965	0.527	UniRef:UniRef50_A0A7K1BAG4
contig_1	cds	813260	813583	-	CNGMIB_00873	-	-	-	-	-	-
contig_1	cds	813645	814193	-	CNGMIB_00874	-	-	-	-	-	-
contig_1	cds	814351	815277	-	CNGMIB_00875	-	-	-	-	-	-
contig_1	cds	815577	816131	+	CNGMIB_00876	214.0	1.5e-69	1.060	0.965	0.600	UniRef:UniRef50_D7GEX8
contig_1	cds	816501	817622	-	CNGMIB_00877	414.0	7.9e-142	0.979	0.837	0.584	UniRef:UniRef50_P9WN51
contig_1	cds	817922	819691	+	CNGMIB_00878	591.0	2.4e-203	1.041	0.817	0.595	UniRef:UniRef50_A0A235GD45
contig_1	cds	819975	820448	+	CNGMIB_00879	-	-	-	-	-	-
contig_1	cds	820474	820746	+	CNGMIB_00880	-	-	-	-	-	-
contig_1	cds	820779	822677	+	CNGMIB_00881	721.0	1.4e-254	0.929	0.843	0.632	UniRef:UniRef50_S2ZMM2
contig_1	cds	822767	824206	+	CNGMIB_00882	697.0	4.1e-249	0.981	0.806	0.702	UniRef:UniRef50_P77961
contig_1	cds	824451	825041	+	CNGMIB_00883	-	-	-	-	-	-
contig_1	cds	825131	825349	+	CNGMIB_00884	-	-	-	-	-	-
contig_1	cds	825346	825711	+	CNGMIB_00885	-	-	-	-	-	-
contig_1	cds	825731	826360	-	CNGMIB_00886	-	-	-	-	-	-
contig_1	cds	826308	826544	-	CNGMIB_00887	-	-	-	-	-	-
contig_1	cds	826541	827176	-	CNGMIB_00888	200.0	8.0e-63	0.981	0.859	0.522	UniRef:UniRef50_A0A168G8H6
contig_1	cds	827184	829505	-	CNGMIB_00889	-	-	-	-	-	-
contig_1	cds	829747	830391	+	CNGMIB_00890	-	-	-	-	-	-
contig_1	cds	830539	831873	-	CNGMIB_00891	631.0	9.0e-225	1.0	0.862	0.691	UniRef:UniRef50_A0A6G2JWR6
contig_1	cds	832080	832244	+	CNGMIB_00892	-	-	-	-	-	-
contig_1	cds	832259	832960	+	CNGMIB_00893	337.0	1.6e-116	1.039	1.004	0.723	UniRef:UniRef50_UPI00254C51D5
contig_1	cds	833045	833251	+	CNGMIB_00894	-	-	-	-	-	-
contig_1	cds	833266	833991	+	CNGMIB_00895	480.0	4.7e-173	1.0	1.0	1.0	UniRef:UniRef50_UPI00254C51D5
contig_1	cds	834210	834980	+	CNGMIB_00896	288.0	4.6e-97	0.852	0.969	0.615	UniRef:UniRef50_A0A655APD0
contig_1	cds	835119	835778	-	CNGMIB_00897	380.0	2.4e-133	1.283	1.0	0.765	UniRef:UniRef50_A0A0B7NUC7
contig_1	ncRNA	835851	836244	-	CNGMIB_00898	252.2	3.8e-33	-	-	-	RFAM:RF00010
contig_1	cds	836369	837112	-	CNGMIB_00899	457.0	1.0e-163	1.0	1.0	0.988	UniRef:UniRef50_D7GEZ5
contig_1	cds	837285	838739	+	CNGMIB_00900	601.0	1.4e-212	1.008	0.988	0.615	UniRef:UniRef50_A0A4P6KCD7
contig_1	cds	838866	839741	-	CNGMIB_00901	511.0	1.4e-183	1.0	1.0	0.993	UniRef:UniRef50_A0A1H9PGE4
contig_1	cds	839886	840635	-	CNGMIB_00902	-	-	-	-	-	-
contig_1	cds	840929	842206	+	CNGMIB_00903	373.0	1.6e-124	0.979	0.929	0.625	UniRef:UniRef50_S3Y2C9
contig_1	cds	842203	842766	+	CNGMIB_00904	-	-	-	-	-	-
contig_1	cds	842910	844067	+	CNGMIB_00905	446.0	1.9e-154	0.995	0.912	0.614	UniRef:UniRef50_A0A3D9V2F7
contig_1	cds	844249	844695	-	CNGMIB_00906	137.0	2.4e-40	1.020	1.007	0.523	UniRef:UniRef50_A0A1H9PFS6
contig_1	cds	844790	845671	-	CNGMIB_00907	536.0	8.1e-193	0.945	0.863	1.0	UniRef:UniRef50_Q6AA18
contig_1	cds	845815	846480	+	CNGMIB_00908	236.0	4.4e-77	0.928	0.899	0.585	UniRef:UniRef50_A0A375I4G1
contig_1	cds	846730	847872	-	CNGMIB_00909	-	-	-	-	-	-
contig_1	cds	847964	849181	+	CNGMIB_00910	399.0	2.4e-135	0.970	0.914	0.550	UniRef:UniRef50_P9WMZ1
contig_1	cds	849361	849528	-	CNGMIB_00911	71.2	8.7e-17	1.0	0.821	0.655	UniRef:UniRef50_L1MML9
contig_1	cds	849588	849980	-	CNGMIB_00912	-	-	-	-	-	-
contig_1	cds	850003	850308	-	CNGMIB_00913	-	-	-	-	-	-
contig_1	cds	850302	851450	-	CNGMIB_00914	-	-	-	-	-	-
contig_1	cds	851542	852030	-	CNGMIB_00915	-	-	-	-	-	-
contig_1	cds	851994	852377	-	CNGMIB_00916	-	-	-	-	-	-
contig_1	cds	852539	853627	-	CNGMIB_00917	413.0	5.0e-142	0.989	0.911	0.601	UniRef:UniRef50_K7RM14
contig_1	cds	853727	854665	+	CNGMIB_00918	349.0	3.1e-118	1.058	0.904	0.579	UniRef:UniRef50_A0A7Z0VU64
contig_1	cds	854672	855517	+	CNGMIB_00919	554.0	7.8e-201	1.0	1.0	0.996	UniRef:UniRef50_A0A1H9RGB7
contig_1	cds	855595	856704	-	CNGMIB_00920	-	-	-	-	-	-
contig_1	cds	856658	856834	-	CNGMIB_00921	-	-	-	-	-	-
contig_1	cds	857177	858154	+	CNGMIB_00922	346.0	3.8e-117	0.997	0.979	0.549	UniRef:UniRef50_A0A936R1A0
contig_1	cds	858318	859742	+	CNGMIB_00923	706.0	1.2e-253	0.973	0.849	0.772	UniRef:UniRef50_P07343
contig_1	cds	859906	860352	+	CNGMIB_00924	330.0	3.3e-116	1.0	0.876	1.0	UniRef:UniRef50_D7GF18
contig_1	cds	860480	861457	+	CNGMIB_00925	296.0	1.1e-97	0.942	0.911	0.526	UniRef:UniRef50_A0A0M1J8H6
contig_1	cds	861421	861948	+	CNGMIB_00926	-	-	-	-	-	-
contig_1	cds	862271	863248	+	CNGMIB_00927	296.0	1.5e-97	0.966	0.935	0.513	UniRef:UniRef50_A0A0M1J8H6
contig_1	cds	863212	863622	+	CNGMIB_00928	-	-	-	-	-	-
contig_1	cds	863966	865042	+	CNGMIB_00929	718.0	3.6e-263	1.0	1.0	0.997	UniRef:UniRef50_R7XRQ4
contig_1	cds	865049	865213	+	CNGMIB_00930	-	-	-	-	-	-
contig_1	cds	865488	865670	-	CNGMIB_00931	-	-	-	-	-	-
contig_1	cds	865701	866489	+	CNGMIB_00932	-	-	-	-	-	-
contig_1	cds	866716	867213	-	CNGMIB_00933	-	-	-	-	-	-
contig_1	cds	867168	867920	-	CNGMIB_00934	-	-	-	-	-	-
contig_1	cds	867917	868549	-	CNGMIB_00935	-	-	-	-	-	-
contig_1	cds	868603	869115	+	CNGMIB_00936	223.0	1.4e-73	0.994	0.934	0.657	UniRef:UniRef50_A0A375I5F8
contig_1	cds	869175	869681	+	CNGMIB_00937	248.0	3.0e-83	0.982	0.829	0.709	UniRef:UniRef50_A0A3Q9UPE5
contig_1	cds	869767	870936	-	CNGMIB_00938	577.0	1.2e-205	0.992	0.906	0.767	UniRef:UniRef50_D7GF28
