# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	410727	411071	+	FGLLDJ_00545	-	-	-	-	-	-
contig_3	cds	411088	411705	+	FGLLDJ_00546	-	-	-	-	-	-
contig_3	cds	411750	412028	+	FGLLDJ_00547	113.0	2.4e-32	0.957	0.880	0.682	UniRef:UniRef50_H9L478
contig_3	cds	412175	413032	+	FGLLDJ_00548	391.0	5.6e-136	0.933	0.847	0.759	UniRef:UniRef50_D7GD24
contig_3	cds	413029	413913	+	FGLLDJ_00549	254.0	4.1e-82	1.014	1.010	0.510	UniRef:UniRef50_D7GD25
contig_3	cds	413915	414187	+	FGLLDJ_00550	79.3	6.7e-19	0.989	0.817	0.506	UniRef:UniRef50_A0A1R0YC11
contig_3	cds	414190	415275	+	FGLLDJ_00551	-	-	-	-	-	-
contig_3	cds	415272	416681	+	FGLLDJ_00552	484.0	6.6e-167	0.987	0.963	0.544	UniRef:UniRef50_G4CUZ3
contig_3	cds	416895	417569	-	FGLLDJ_00553	421.0	3.8e-150	1.0	1.0	0.951	UniRef:UniRef50_D7GD29
contig_3	cds	417822	418334	-	FGLLDJ_00554	342.0	1.1e-120	1.0	1.0	0.988	UniRef:UniRef50_D7GD30
contig_3	cds	418300	419307	-	FGLLDJ_00555	240.0	2.5e-75	0.824	0.812	0.522	UniRef:UniRef50_V6L438
contig_3	cds	419309	420097	-	FGLLDJ_00556	269.0	1.4e-88	0.977	0.914	0.563	UniRef:UniRef50_A0A1R4K7F9
contig_3	cds	420192	421139	-	FGLLDJ_00557	296.0	1.5e-97	0.968	0.879	0.508	UniRef:UniRef50_F5XME6
contig_3	cds	421372	422760	+	FGLLDJ_00558	710.0	2.2e-255	0.991	0.861	0.725	UniRef:UniRef50_Q9L2H9
contig_3	cds	422885	423805	-	FGLLDJ_00559	351.0	9.3e-120	0.922	0.884	0.688	UniRef:UniRef50_D6ZJD9
contig_3	cds	423802	425484	-	FGLLDJ_00560	556.0	6.5e-192	1.034	0.952	0.549	UniRef:UniRef50_A0A1R1HZR4
contig_3	cds	425481	426461	-	FGLLDJ_00561	342.0	9.6e-116	0.939	0.919	0.572	UniRef:UniRef50_F4CMU6
contig_3	cds	426528	427280	+	FGLLDJ_00562	278.0	2.0e-92	0.924	0.862	0.610	UniRef:UniRef50_A0A375I2L7
contig_3	cds	427528	428283	+	FGLLDJ_00563	308.0	1.3e-104	0.964	0.917	0.620	UniRef:UniRef50_A0A7X7Q713
contig_3	cds	428280	430364	+	FGLLDJ_00564	901.0	0.0	0.921	0.884	0.682	UniRef:UniRef50_A0A2A3ADJ2
contig_3	cds	430361	431119	+	FGLLDJ_00565	322.0	1.1e-109	0.980	0.885	0.619	UniRef:UniRef50_C3PJY7
contig_3	cds	431196	432383	+	FGLLDJ_00566	415.0	1.7e-141	1.101	0.978	0.526	UniRef:UniRef50_P9WNS7
contig_3	cds	432434	433579	+	FGLLDJ_00567	396.0	1.0e-134	0.976	0.871	0.573	UniRef:UniRef50_R4YVJ3
contig_3	cds	433596	434354	-	FGLLDJ_00568	254.0	3.4e-83	0.996	0.947	0.542	UniRef:UniRef50_A0A9X5LU76
contig_3	cds	434362	435003	-	FGLLDJ_00569	250.0	9.5e-83	0.962	0.876	0.571	UniRef:UniRef50_D7GD45
contig_3	cds	435412	436842	+	FGLLDJ_00570	494.0	1.3e-169	1.111	0.933	0.522	UniRef:UniRef50_A0A087EEE8
contig_3	cds	436863	437705	-	FGLLDJ_00571	267.0	2.0e-87	0.936	0.910	0.553	UniRef:UniRef50_A0A1H9R5U5
contig_3	cds	437713	438639	-	FGLLDJ_00572	-	-	-	-	-	-
contig_3	cds	438884	439936	+	FGLLDJ_00573	503.0	2.8e-178	0.937	0.911	0.790	UniRef:UniRef50_F5XM90
contig_3	cds	439933	440997	+	FGLLDJ_00574	457.0	2.1e-159	0.938	0.836	0.672	UniRef:UniRef50_F9NTN8
contig_3	cds	440997	441971	+	FGLLDJ_00575	306.0	1.2e-101	0.969	0.963	0.516	UniRef:UniRef50_A0A1R1IJA7
contig_3	cds	441971	442936	+	FGLLDJ_00576	347.0	9.8e-118	0.991	0.944	0.585	UniRef:UniRef50_S2W512
contig_3	cds	442933	443685	+	FGLLDJ_00577	298.0	5.3e-100	1.0	0.862	0.664	UniRef:UniRef50_A0A1H9R691
contig_3	cds	443734	445713	-	FGLLDJ_00578	661.0	1.7e-230	0.992	0.936	0.521	UniRef:UniRef50_D7GD54
contig_3	cds	445864	446358	+	FGLLDJ_00579	-	-	-	-	-	-
contig_3	cds	446541	447800	-	FGLLDJ_00580	425.0	5.7e-145	1.043	0.969	0.517	UniRef:UniRef50_A0A0M2HP19
contig_3	cds	447852	448103	-	FGLLDJ_00581	91.3	7.7e-24	0.964	0.808	0.575	UniRef:UniRef50_Q83N02
contig_3	cds	448165	449169	-	FGLLDJ_00582	319.0	6.6e-106	0.979	0.867	0.514	UniRef:UniRef50_Q54206
contig_3	cds	449173	450129	-	FGLLDJ_00583	292.0	6.8e-96	1.0	0.898	0.547	UniRef:UniRef50_A0A839QQ99
contig_3	cds	450286	451500	-	FGLLDJ_00584	464.0	9.5e-161	0.980	0.910	0.611	UniRef:UniRef50_U1F348
contig_3	cds	451586	452782	-	FGLLDJ_00585	396.0	1.3e-133	0.997	0.817	0.511	UniRef:UniRef50_P72173
contig_3	cds	453037	455784	+	FGLLDJ_00586	1304.0	0.0	1.013	0.951	0.680	UniRef:UniRef50_K9AU91
contig_3	cds	455747	455881	+	FGLLDJ_00587	-	-	-	-	-	-
contig_3	cds	455886	456311	+	FGLLDJ_00588	169.0	8.4e-53	0.929	0.829	0.618	UniRef:UniRef50_A0A4R7JB29
contig_3	cds	456346	458139	-	FGLLDJ_00589	623.0	1.4e-217	1.025	0.981	0.546	UniRef:UniRef50_A0A0F6QZ47
contig_3	cds	458389	458841	+	FGLLDJ_00590	-	-	-	-	-	-
contig_3	cds	459114	460505	+	FGLLDJ_00591	445.0	4.6e-152	0.946	0.938	0.553	UniRef:UniRef50_A0A3S5EV41
contig_3	cds	460502	461362	+	FGLLDJ_00592	309.0	2.7e-103	0.990	0.840	0.537	UniRef:UniRef50_A0A410W791
contig_3	cds	461541	462878	-	FGLLDJ_00593	485.0	3.7e-168	0.971	0.933	0.579	UniRef:UniRef50_A0A6N2TWS4
contig_3	cds	462996	463988	+	FGLLDJ_00594	664.0	1.0e-242	0.997	0.959	0.997	UniRef:UniRef50_A0A509MF97
contig_3	tRNA	464063	464136	-	FGLLDJ_00595	80.7	-	-	-	-	-
contig_3	cds	464177	464638	-	FGLLDJ_00596	-	-	-	-	-	-
contig_3	cds	464733	465842	+	FGLLDJ_00597	459.0	1.6e-160	1.0	0.976	0.648	UniRef:UniRef50_C3PES4
contig_3	cds	465994	466680	+	FGLLDJ_00598	261.0	8.7e-87	1.0	0.942	0.623	UniRef:UniRef50_A0A2U1T4B4
contig_3	cds	466719	467636	+	FGLLDJ_00599	580.0	2.2e-210	1.0	1.0	1.0	UniRef:UniRef50_A0A1M6G9J5
contig_3	cds	467703	469022	+	FGLLDJ_00600	255.0	3.6e-78	1.030	0.942	0.584	UniRef:UniRef50_D7GD75
contig_3	cds	469206	471158	+	FGLLDJ_00601	1188.0	0.0	0.965	0.951	1.0	UniRef:UniRef50_A0A1H9R7Y7
contig_3	cds	471309	471791	+	FGLLDJ_00602	181.0	9.3e-57	0.988	0.832	0.620	UniRef:UniRef50_Q9L1S9
contig_3	cds	471881	472522	+	FGLLDJ_00603	189.0	6.2e-59	0.897	0.853	0.555	UniRef:UniRef50_A0A1H9R7L4
contig_3	cds	473228	473794	+	FGLLDJ_00605	378.0	2.0e-134	1.0	1.0	0.995	UniRef:UniRef50_D7GD79
contig_3	cds	473930	474670	+	FGLLDJ_00606	491.0	5.9e-177	1.0	0.988	1.0	UniRef:UniRef50_A0A7L5Z4E6
contig_3	cds	474752	475561	+	FGLLDJ_00607	535.0	9.1e-194	1.0	1.0	1.0	UniRef:UniRef50_D7GD81
contig_3	cds	475717	476313	+	FGLLDJ_00608	190.0	1.7e-59	1.020	0.910	0.550	UniRef:UniRef50_A0A553K3Y6
contig_4	cds	1	1995	+	FGLLDJ_00609	725.0	8.9e-255	0.983	0.871	0.593	UniRef:UniRef50_K0ZD21
contig_4	cds	1992	3170	+	FGLLDJ_00610	454.0	4.2e-157	0.985	0.902	0.598	UniRef:UniRef50_S3XBV1
contig_4	cds	3167	3427	+	FGLLDJ_00611	-	-	-	-	-	-
contig_4	cds	3462	4535	-	FGLLDJ_00612	327.0	4.0e-108	1.014	0.885	0.522	UniRef:UniRef50_A0A086ZVY2
contig_4	cds	4532	5182	-	FGLLDJ_00613	437.0	8.1e-157	1.0	1.0	0.995	UniRef:UniRef50_D7GE19
contig_4	cds	5179	5886	-	FGLLDJ_00614	-	-	-	-	-	-
contig_4	cds	5868	6152	-	FGLLDJ_00615	-	-	-	-	-	-
contig_4	cds	6644	7672	+	FGLLDJ_00616	704.0	6.6e-258	1.0	0.922	1.0	UniRef:UniRef50_A0A3G9JRI8
contig_4	cds	7780	9210	+	FGLLDJ_00617	907.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_D7GE15
contig_4	cds	9464	12136	+	FGLLDJ_00618	1261.0	0.0	1.103	0.997	0.666	UniRef:UniRef50_A0A031IA86
contig_4	cds	12248	12550	+	FGLLDJ_00619	114.0	1.2e-32	0.990	0.980	0.545	UniRef:UniRef50_G9ZKG7
contig_4	cds	12700	13230	+	FGLLDJ_00620	164.0	6.2e-50	0.972	0.940	0.550	UniRef:UniRef50_A0A7X7V7E9
contig_4	cds	13281	15296	+	FGLLDJ_00621	715.0	1.8e-252	0.931	0.986	0.589	UniRef:UniRef50_A0A0T6LUK1
contig_4	cds	15348	16613	-	FGLLDJ_00622	848.0	0.0	1.0	0.946	1.0	UniRef:UniRef50_D7GE10
contig_4	cds	16682	17281	-	FGLLDJ_00623	-	-	-	-	-	-
contig_4	cds	17367	17891	-	FGLLDJ_00624	308.0	1.3e-106	0.931	0.814	0.994	UniRef:UniRef50_A0A1Q2CRI5
contig_4	cds	17915	18367	-	FGLLDJ_00625	187.0	3.2e-60	0.847	0.914	0.661	UniRef:UniRef50_A0A7W0CNM0
contig_4	cds	18515	19390	+	FGLLDJ_00626	598.0	5.0e-218	1.0	1.0	1.0	UniRef:UniRef50_D7GE06
contig_4	cds	19516	20358	-	FGLLDJ_00627	319.0	5.3e-108	0.882	0.849	0.676	UniRef:UniRef50_U2RFN5
contig_4	tRNA	21019	21090	-	FGLLDJ_00628	74.3	-	-	-	-	-
contig_4	tRNA	21494	21566	+	FGLLDJ_00629	86.1	-	-	-	-	-
contig_4	tRNA	21628	21698	+	FGLLDJ_00630	68.7	-	-	-	-	-
contig_4	tRNA	21700	21771	+	FGLLDJ_00631	66.0	-	-	-	-	-
contig_4	cds	22086	24128	+	FGLLDJ_00632	821.0	9.3e-292	0.966	0.839	0.621	UniRef:UniRef50_Q6A8U3
contig_4	cds	24121	24726	+	FGLLDJ_00633	253.0	1.5e-84	0.905	0.973	0.615	UniRef:UniRef50_G4CZK5
contig_4	cds	24719	25348	+	FGLLDJ_00634	244.0	1.5e-80	1.0	0.991	0.608	UniRef:UniRef50_D7GE01
contig_4	cds	25381	26223	+	FGLLDJ_00635	346.0	1.4e-118	1.007	0.956	0.599	UniRef:UniRef50_A0A383S8N9
contig_4	cds	26220	27365	+	FGLLDJ_00636	417.0	4.7e-143	0.945	0.865	0.581	UniRef:UniRef50_D7GDZ9
contig_4	cds	27405	28082	+	FGLLDJ_00637	191.0	2.5e-59	0.898	0.940	0.535	UniRef:UniRef50_A0A1Z9D8N5
contig_4	cds	28133	28930	+	FGLLDJ_00638	497.0	1.6e-178	1.0	0.936	0.996	UniRef:UniRef50_D7GDZ7
contig_4	cds	28958	29290	+	FGLLDJ_00639	121.0	5.1e-35	1.0	0.940	0.600	UniRef:UniRef50_Q8G698
contig_4	cds	29283	30017	+	FGLLDJ_00640	-	-	-	-	-	-
contig_4	cds	30129	30512	+	FGLLDJ_00641	169.0	1.9e-53	0.953	0.801	0.645	UniRef:UniRef50_A0A6J4L1B0
contig_4	cds	30678	31166	+	FGLLDJ_00642	187.0	2.0e-59	1.019	0.855	0.600	UniRef:UniRef50_A0AAD1KQD2
contig_4	cds	31166	31900	+	FGLLDJ_00643	-	-	-	-	-	-
contig_4	cds	31902	32363	+	FGLLDJ_00644	-	-	-	-	-	-
contig_4	cds	32544	33119	+	FGLLDJ_00645	218.0	1.6e-70	0.984	0.803	0.601	UniRef:UniRef50_U1RMY4
contig_4	cds	33271	36186	+	FGLLDJ_00646	1095.0	0.0	1.0	0.973	0.605	UniRef:UniRef50_B2J427
contig_4	cds	36204	37652	+	FGLLDJ_00647	464.0	1.7e-158	0.902	0.865	0.591	UniRef:UniRef50_A0A383S9D3
contig_4	cds	37625	39832	-	FGLLDJ_00648	1219.0	0.0	1.0	1.0	0.999	UniRef:UniRef50_A0A3E2DHJ8
contig_4	cds	39837	40649	-	FGLLDJ_00649	508.0	6.5e-183	1.0	1.0	0.996	UniRef:UniRef50_D7GDY5
contig_4	cds	40646	41260	-	FGLLDJ_00650	-	-	-	-	-	-
contig_4	cds	41354	42175	-	FGLLDJ_00651	522.0	1.3e-188	1.0	1.0	0.996	UniRef:UniRef50_D7GDY3
contig_4	cds	42135	42806	-	FGLLDJ_00652	253.0	8.6e-84	0.942	0.938	0.624	UniRef:UniRef50_K7SHJ2
contig_4	cds	42803	45388	-	FGLLDJ_00653	-	-	-	-	-	-
contig_4	cds	45382	45984	-	FGLLDJ_00654	271.0	1.5e-91	0.950	0.868	0.684	UniRef:UniRef50_D7GDY0
contig_4	cds	45981	47426	-	FGLLDJ_00655	-	-	-	-	-	-
contig_4	cds	47423	48454	-	FGLLDJ_00656	332.0	7.7e-111	0.918	0.849	0.543	UniRef:UniRef50_A0A7X6NUB2
contig_4	cds	48458	49036	+	FGLLDJ_00657	243.0	8.4e-81	0.979	0.974	0.633	UniRef:UniRef50_D7GDX7
contig_4	cds	49295	50776	-	FGLLDJ_00658	514.0	2.1e-177	0.935	0.831	0.568	UniRef:UniRef50_A0A7Y9S8C2
contig_4	cds	50938	51795	+	FGLLDJ_00659	-	-	-	-	-	-
contig_4	tRNA	51871	51944	+	FGLLDJ_00660	78.0	-	-	-	-	-
contig_4	cds	52068	52772	+	FGLLDJ_00661	-	-	-	-	-	-
contig_4	cds	52879	53835	-	FGLLDJ_00662	-	-	-	-	-	-
contig_4	cds	53940	55373	-	FGLLDJ_00663	496.0	1.6e-171	0.990	0.946	0.536	UniRef:UniRef50_D7GDX1
contig_4	cds	55643	55975	-	FGLLDJ_00664	-	-	-	-	-	-
contig_4	cds	56013	56708	-	FGLLDJ_00665	479.0	6.4e-173	1.0	0.996	1.0	UniRef:UniRef50_D7GDW9
contig_4	cds	56878	58746	+	FGLLDJ_00666	-	-	-	-	-	-
contig_4	cds	58819	59673	+	FGLLDJ_00667	530.0	2.8e-191	1.0	1.0	0.996	UniRef:UniRef50_D7GDW7
contig_4	cds	59753	60319	+	FGLLDJ_00668	377.0	5.8e-134	1.0	1.0	1.0	UniRef:UniRef50_D7GDW6
contig_4	tRNA	60403	60478	+	FGLLDJ_00669	79.3	-	-	-	-	-
contig_4	cds	60650	61864	-	FGLLDJ_00670	452.0	2.5e-155	0.983	0.804	0.587	UniRef:UniRef50_P29495
contig_4	cds	62088	62510	+	FGLLDJ_00671	-	-	-	-	-	-
contig_4	cds	62579	63196	+	FGLLDJ_00672	186.0	6.9e-58	0.946	0.924	0.500	UniRef:UniRef50_A0A238TBW7
contig_4	cds	63246	63863	-	FGLLDJ_00673	-	-	-	-	-	-
contig_4	cds	64311	65111	+	FGLLDJ_00674	318.0	3.6e-108	0.996	0.967	0.600	UniRef:UniRef50_U2RX36
contig_4	cds	65250	66287	-	FGLLDJ_00675	635.0	1.0e-230	0.936	0.918	0.994	UniRef:UniRef50_D7GDW0
contig_4	cds	66453	67244	-	FGLLDJ_00676	307.0	2.1e-103	1.011	0.881	0.609	UniRef:UniRef50_A0A1E3ALS5
contig_4	cds	67246	68199	-	FGLLDJ_00677	305.0	9.0e-101	0.946	0.826	0.577	UniRef:UniRef50_M1TSX2
contig_4	cds	68206	69207	-	FGLLDJ_00678	358.0	3.1e-121	1.036	0.894	0.574	UniRef:UniRef50_D6ZIX3
contig_4	cds	69375	69998	+	FGLLDJ_00679	256.0	1.9e-85	1.019	0.995	0.578	UniRef:UniRef50_D7GDV6
contig_4	cds	70020	71732	+	FGLLDJ_00680	739.0	3.7e-264	0.970	0.917	0.640	UniRef:UniRef50_A0A355IZF9
contig_4	cds	71777	72523	-	FGLLDJ_00681	511.0	3.6e-185	1.0	1.0	0.996	UniRef:UniRef50_D7GDV4
contig_4	cds	72539	72991	+	FGLLDJ_00682	296.0	3.5e-103	1.0	1.0	1.0	UniRef:UniRef50_Q5YYP1
contig_4	cds	72988	74520	+	FGLLDJ_00683	549.0	2.1e-191	0.967	0.944	0.588	UniRef:UniRef50_A0A6G7YA61
contig_4	cds	74517	75377	+	FGLLDJ_00684	-	-	-	-	-	-
contig_4	cds	75370	76623	+	FGLLDJ_00685	543.0	8.7e-192	0.954	0.932	0.688	UniRef:UniRef50_Q7NUD8
contig_4	cds	76620	77516	+	FGLLDJ_00686	331.0	7.8e-112	0.966	0.900	0.622	UniRef:UniRef50_A0A1H2A3K5
contig_4	cds	77513	78484	+	FGLLDJ_00687	405.0	9.9e-141	0.833	0.815	0.691	UniRef:UniRef50_A0A383S2V8
contig_4	cds	78628	83136	+	FGLLDJ_00688	1784.0	0.0	1.129	1.002	0.558	UniRef:UniRef50_A0A564WKR8
contig_4	cds	83129	84598	+	FGLLDJ_00689	555.0	4.0e-194	1.051	0.998	0.560	UniRef:UniRef50_A0A2I0D9Z1
contig_4	cds	84618	85289	-	FGLLDJ_00690	400.0	8.5e-142	1.0	1.0	1.0	UniRef:UniRef50_D7GDU5
contig_4	cds	85515	89087	+	FGLLDJ_00691	1211.0	0.0	1.003	0.892	0.534	UniRef:UniRef50_P9WNT7
contig_4	cds	89050	89595	-	FGLLDJ_00692	-	-	-	-	-	-
contig_4	cds	89680	90444	+	FGLLDJ_00693	329.0	9.6e-113	1.004	0.996	0.667	UniRef:UniRef50_Q2J8L3
contig_4	cds	90629	91654	+	FGLLDJ_00694	674.0	2.1e-245	1.0	0.853	1.0	UniRef:UniRef50_A0A509MG78
contig_4	cds	91953	93713	+	FGLLDJ_00695	751.0	6.2e-267	0.998	0.835	0.626	UniRef:UniRef50_A0A1H5NKC3
contig_4	cds	93710	94237	+	FGLLDJ_00696	169.0	6.3e-52	0.931	0.845	0.558	UniRef:UniRef50_A0A7X8APS6
contig_4	cds	94282	95313	+	FGLLDJ_00697	404.0	6.5e-139	0.962	0.827	0.594	UniRef:UniRef50_P9WKJ7
contig_4	cds	95473	96336	-	FGLLDJ_00698	446.0	8.2e-158	0.958	0.926	0.865	UniRef:UniRef50_D7GDI0
contig_4	cds	96318	96905	-	FGLLDJ_00699	-	-	-	-	-	-
contig_4	cds	97193	98257	-	FGLLDJ_00700	394.0	1.0e-134	1.0	0.876	0.636	UniRef:UniRef50_P9WKK9
contig_4	cds	98423	99508	+	FGLLDJ_00701	394.0	3.5e-135	1.006	0.995	0.545	UniRef:UniRef50_F9NSM1
contig_4	cds	99540	101138	+	FGLLDJ_00702	560.0	1.7e-193	0.979	0.822	0.559	UniRef:UniRef50_O86511
contig_4	cds	101198	102043	+	FGLLDJ_00703	305.0	3.5e-102	1.036	0.993	0.570	UniRef:UniRef50_U1GI36
contig_4	cds	102051	103145	+	FGLLDJ_00704	682.0	8.6e-249	1.0	1.0	0.997	UniRef:UniRef50_D7GE87
contig_4	tRNA	103210	103281	+	FGLLDJ_00705	53.5	-	-	-	-	-
contig_4	tRNA	103375	103447	+	FGLLDJ_00706	61.3	-	-	-	-	-
contig_4	cds	103547	104275	-	FGLLDJ_00707	323.0	4.6e-110	0.963	0.815	0.717	UniRef:UniRef50_D7GE86
contig_4	cds	104319	105728	+	FGLLDJ_00708	728.0	1.8e-263	0.991	1.0	0.763	UniRef:UniRef50_Q8A6L7
contig_4	cds	105742	106338	+	FGLLDJ_00709	246.0	2.0e-81	0.980	0.855	0.593	UniRef:UniRef50_A6W7Q8
contig_4	cds	106470	107273	+	FGLLDJ_00710	346.0	3.9e-119	0.970	0.952	0.660	UniRef:UniRef50_D7GE83
contig_4	cds	107347	108474	+	FGLLDJ_00711	399.0	1.3e-136	0.981	0.951	0.565	UniRef:UniRef50_D7GE82
contig_4	cds	108513	109514	-	FGLLDJ_00712	494.0	2.6e-175	0.907	0.853	0.781	UniRef:UniRef50_A0A0R2CZS0
contig_4	cds	109618	110352	+	FGLLDJ_00713	465.0	5.6e-167	1.008	1.0	0.988	UniRef:UniRef50_A0A2C7YYM1
contig_4	cds	110363	111406	+	FGLLDJ_00714	287.0	1.8e-93	0.885	0.862	0.511	UniRef:UniRef50_S3Y3H1
contig_4	cds	111579	113900	+	FGLLDJ_00715	741.0	9.4e-259	0.990	0.962	0.542	UniRef:UniRef50_A0A1Q5PVI3
contig_4	cds	113980	115413	+	FGLLDJ_00716	553.0	1.2e-193	0.996	0.933	0.613	UniRef:UniRef50_A0A0A8EJG2
contig_4	cds	115418	116071	+	FGLLDJ_00717	188.0	4.7e-58	0.917	0.829	0.538	UniRef:UniRef50_F5XDU9
contig_4	cds	116064	116567	+	FGLLDJ_00718	166.0	4.5e-51	0.922	0.824	0.604	UniRef:UniRef50_A0A645ESM7
contig_4	cds	116735	117040	+	FGLLDJ_00719	84.7	1.1e-20	1.010	0.823	0.539	UniRef:UniRef50_A0A150HGH0
contig_4	cds	117262	121941	-	FGLLDJ_00720	1872.0	0.0	1.012	1.003	0.640	UniRef:UniRef50_A0A7W0RIM1
contig_4	cds	122045	122212	-	FGLLDJ_00721	-	-	-	-	-	-
contig_4	cds	122521	123639	+	FGLLDJ_00722	498.0	1.6e-175	0.903	0.891	0.753	UniRef:UniRef50_P43705
contig_4	cds	123642	124256	+	FGLLDJ_00723	-	-	-	-	-	-
contig_4	cds	124418	125953	+	FGLLDJ_00724	-	-	-	-	-	-
contig_4	cds	125963	126778	-	FGLLDJ_00725	255.0	1.3e-83	0.878	0.964	0.546	UniRef:UniRef50_A0A0D5MHI8
contig_4	cds	126882	128396	+	FGLLDJ_00726	636.0	1.9e-224	1.008	0.847	0.661	UniRef:UniRef50_D5ZT17
contig_4	cds	128393	129379	+	FGLLDJ_00727	276.0	1.8e-89	0.881	0.828	0.522	UniRef:UniRef50_A0A1B0ZJK8
contig_4	cds	129394	130236	+	FGLLDJ_00728	272.0	5.5e-89	0.979	0.835	0.536	UniRef:UniRef50_S3XC00
contig_4	cds	130280	131716	+	FGLLDJ_00729	552.0	1.8e-193	0.950	0.928	0.650	UniRef:UniRef50_A0A0N9HZW3
contig_4	cds	131883	133946	+	FGLLDJ_00730	717.0	9.4e-252	0.991	0.939	0.581	UniRef:UniRef50_A0A2H1L362
contig_4	cds	133950	134792	-	FGLLDJ_00731	291.0	1.9e-96	0.964	0.833	0.563	UniRef:UniRef50_A0JUZ2
contig_4	cds	135062	135829	+	FGLLDJ_00732	333.0	3.1e-114	1.047	1.0	0.951	UniRef:UniRef50_A0A2C7ZAN3
contig_4	cds	136132	136629	+	FGLLDJ_00733	160.0	4.3e-49	0.879	0.929	0.559	UniRef:UniRef50_Q8FPF8
contig_4	cds	136815	139706	+	FGLLDJ_00734	1295.0	0.0	1.004	0.852	0.699	UniRef:UniRef50_O54196
contig_4	cds	139815	140756	-	FGLLDJ_00735	320.0	6.8e-107	0.942	0.865	0.556	UniRef:UniRef50_A0A1G6H6Z1
contig_4	cds	140948	142576	+	FGLLDJ_00736	759.0	5.1e-272	0.954	0.814	0.735	UniRef:UniRef50_A0AAJ1BB24
contig_4	cds	142573	143883	+	FGLLDJ_00737	433.0	8.3e-148	0.995	0.952	0.541	UniRef:UniRef50_A0A7L5ZBE8
contig_4	cds	143880	145271	+	FGLLDJ_00738	538.0	4.5e-188	0.935	0.864	0.621	UniRef:UniRef50_D7GE54
contig_4	cds	145354	146322	-	FGLLDJ_00739	318.0	3.5e-106	0.966	0.891	0.547	UniRef:UniRef50_K0YU60
contig_4	cds	146532	147467	+	FGLLDJ_00740	328.0	2.6e-110	0.990	0.942	0.581	UniRef:UniRef50_A0A1H9QQY3
contig_4	cds	147527	150157	+	FGLLDJ_00741	906.0	0.0	0.898	0.853	0.574	UniRef:UniRef50_A0A2U1F2E1
contig_4	cds	150295	154263	+	FGLLDJ_00742	1392.0	0.0	1.064	1.023	0.557	UniRef:UniRef50_A0A516PZU7
contig_4	cds	154371	155246	+	FGLLDJ_00743	319.0	2.0e-107	1.017	0.964	0.571	UniRef:UniRef50_A0A1Q2D0R1
contig_4	cds	155259	156152	-	FGLLDJ_00744	-	-	-	-	-	-
contig_4	cds	156121	156600	-	FGLLDJ_00745	-	-	-	-	-	-
contig_4	cds	157069	157872	+	FGLLDJ_00746	-	-	-	-	-	-
contig_4	cds	157975	158904	-	FGLLDJ_00747	465.0	1.9e-164	0.981	0.902	0.789	UniRef:UniRef50_G4CZQ4
contig_4	cds	159263	160792	+	FGLLDJ_00748	-	-	-	-	-	-
contig_4	cds	160879	161844	-	FGLLDJ_00749	620.0	7.4e-226	1.0	1.0	0.997	UniRef:UniRef50_D7GE39
contig_4	cds	161990	162181	-	FGLLDJ_00750	-	-	-	-	-	-
contig_4	cds	162344	164464	+	FGLLDJ_00751	930.0	0.0	0.963	1.015	0.709	UniRef:UniRef50_A0A6L7ESQ1
contig_4	cds	164489	165406	-	FGLLDJ_00752	408.0	2.2e-142	0.987	0.968	0.674	UniRef:UniRef50_D7GE36
contig_4	cds	165512	167974	-	FGLLDJ_00753	809.0	3.3e-282	1.0	0.863	0.535	UniRef:UniRef50_D7B319
contig_4	cds	168100	169185	-	FGLLDJ_00754	361.0	7.9e-122	0.956	0.891	0.554	UniRef:UniRef50_A0A375I0N3
contig_4	cds	169241	169834	+	FGLLDJ_00755	253.0	4.7e-84	0.980	0.858	0.627	UniRef:UniRef50_D7GE33
contig_4	cds	169838	170989	+	FGLLDJ_00756	417.0	3.8e-143	0.982	0.900	0.582	UniRef:UniRef50_S3Y3C2
contig_4	cds	171092	172420	-	FGLLDJ_00757	791.0	5.1e-289	1.0	0.944	0.989	UniRef:UniRef50_D7GE31
contig_4	cds	172636	173010	+	FGLLDJ_00758	130.0	3.7e-38	0.919	0.826	0.588	UniRef:UniRef50_O54130
contig_4	cds	173122	173442	-	FGLLDJ_00759	-	-	-	-	-	-
contig_4	cds	173732	174553	+	FGLLDJ_00760	263.0	5.4e-86	1.007	0.986	0.575	UniRef:UniRef50_D7GE28
contig_4	cds	174550	174930	+	FGLLDJ_00761	-	-	-	-	-	-
contig_4	cds	174937	175605	-	FGLLDJ_00762	251.0	3.3e-82	1.009	0.824	0.585	UniRef:UniRef50_A0A7V8Y8S7
contig_4	cds	175619	176281	-	FGLLDJ_00763	246.0	1.1e-80	0.977	0.814	0.577	UniRef:UniRef50_A0A255EHZ2
contig_5	cds	1	684	+	FGLLDJ_00764	-	-	-	-	-	-
contig_5	cds	1284	1835	-	FGLLDJ_00765	232.0	2.7e-76	0.967	0.801	0.644	UniRef:UniRef50_D9TRA9
contig_5	cds	2001	2876	-	FGLLDJ_00766	-	-	-	-	-	-
